time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,precip
2023-03-09,15.0,9.7,19.6,0.0,,,14.0,,1011.8,,
2023-03-10,16.9,12.1,20.6,0.0,,,14.5,,1010.4,,
2023-03-11,16.6,12.2,20.6,3.3,,,22.6,,1002.0,,
2023-03-12,10.5,7.6,16.1,10.3,,,9.6,,1007.5,,
2023-03-13,8.1,7.2,10.5,4.6,,,17.5,,1017.0,,
2023-03-14,8.0,4.4,11.6,0.0,,,8.8,,1015.7,,
2023-03-15,10.6,1.3,19.2,0.0,,,3.9,,1007.2,,
2023-03-16,11.8,9.8,15.7,0.5,,,3.3,,1006.8,,
2023-03-17,8.7,7.0,10.2,15.7,,,11.5,,1014.9,,
2023-03-18,7.7,6.2,9.7,9.9,,,7.7,,1018.3,,
2023-03-19,8.7,7.5,9.8,0.3,,,6.0,,1018.9,,
2023-03-20,9.8,4.5,15.8,1.5,,,3.7,,1019.6,,
2023-03-21,10.8,4.0,19.7,0.0,,,3.4,,1014.5,,
2023-03-22,10.3,7.7,12.9,4.4,,,5.6,,1012.4,,
2023-03-23,10.2,9.1,12.6,0.0,,,4.7,,1016.1,,
2023-03-24,10.7,5.6,16.7,0.0,,,5.1,,1016.9,,
2023-03-25,11.9,4.0,20.7,0.0,,,2.9,,1012.2,,
2023-03-26,11.4,5.6,19.0,3.0,,,3.8,,1010.0,,
2023-03-27,17.4,5.8,25.6,0.0,,,10.5,,1006.1,,
2023-03-28,10.8,6.2,20.5,17.6,,,12.0,,1005.6,,
2023-03-29,4.7,1.0,8.9,25.4,1.0,,8.7,,1019.3,,
2023-03-30,4.9,-1.5,10.4,6.4,,,7.5,,1024.2,,
2023-03-31,8.6,-1.7,16.5,0.0,,,4.8,,1018.0,,
2023-04-01,16.6,5.3,25.3,0.0,,,9.6,,1008.9,,
2023-04-02,16.3,12.3,19.1,12.8,,,13.7,,1008.6,,
2023-04-03,16.2,12.1,22.7,2.9,,,6.1,,1008.8,,
2023-04-04,13.4,10.6,17.0,7.2,,,6.1,,1003.6,,
2023-04-05,10.3,8.4,11.6,19.1,,,7.4,,1010.0,,
2023-04-06,10.7,7.9,15.0,11.0,,,5.8,,1011.8,,
2023-04-07,9.6,8.5,12.5,2.5,,,2.9,,1014.7,,
2023-04-08,10.4,3.3,17.5,0.0,,,5.3,,1018.8,,
2023-04-09,11.6,6.8,16.3,3.0,,,4.9,,1017.5,,
2023-04-10,10.0,9.2,11.1,7.4,,,4.3,,1011.7,,
2023-04-11,9.7,8.7,11.1,5.6,,,6.8,,1008.0,,
2023-04-12,9.7,8.7,12.2,16.7,,,11.8,,1005.8,,
2023-04-13,13.1,7.8,20.0,0.1,,,5.6,,1011.0,,
2023-04-14,16.8,8.1,26.1,0.0,,,7.4,,1011.9,,
2023-04-15,16.7,11.3,22.7,0.0,,,2.7,,1012.8,,
2023-04-16,16.2,9.4,25.1,3.1,,,3.1,,1012.0,,
2023-04-17,16.8,11.7,23.0,9.9,,,5.1,,1010.0,,
2023-04-18,13.9,10.2,19.5,8.1,,,5.5,,1010.8,,
2023-04-19,13.8,10.2,19.4,7.9,,,5.9,,1010.5,,
2023-04-20,13.8,11.5,19.4,3.3,,,5.5,,1011.5,,
2023-04-21,14.1,7.4,20.5,0.0,,,6.6,,1011.7,,
2023-04-22,15.7,9.2,21.2,1.2,,,6.5,,1013.1,,
2023-04-23,13.7,9.8,19.0,0.0,,,7.7,,1014.5,,
2023-04-24,13.7,7.3,20.9,0.0,,,4.0,,1015.0,,
2023-04-25,15.3,6.6,23.3,4.1,,,3.6,,1009.9,,
2023-04-26,13.7,10.4,20.2,10.9,,,4.0,,1007.1,,
2023-04-27,10.6,8.6,13.0,35.6,1.0,,5.6,,1010.2,,
2023-04-28,10.6,5.7,14.6,0.5,,,9.6,,1017.8,,
2023-04-29,10.6,7.8,14.5,0.2,,,6.1,,1016.4,,
2023-04-30,12.2,3.0,19.9,0.0,,,4.7,,1014.9,,
2023-05-01,15.2,5.2,22.8,0.1,,,6.9,,1017.5,,
2023-05-02,17.3,9.3,23.7,0.0,,,9.4,,1020.0,,
2023-05-03,17.1,10.1,23.9,1.5,,,7.4,,1019.3,,
2023-05-04,17.2,14.4,24.0,24.3,,,5.8,,1018.2,,
2023-05-05,14.0,12.2,16.8,5.8,,,7.6,,1014.8,,
2023-05-06,14.3,11.2,18.6,6.0,,,10.2,,1012.1,,
2023-05-07,14.7,10.1,19.7,3.4,,,6.0,,1016.1,,
2023-05-08,15.1,9.7,20.5,0.0,,,5.2,,1017.7,,
2023-05-09,14.8,11.0,18.3,0.1,,,11.9,,1017.6,,
2023-05-10,13.1,11.2,15.0,2.1,,,10.8,,1017.6,,
2023-05-11,14.0,11.5,16.5,0.0,,,12.5,,1017.1,,
2023-05-12,12.9,12.0,14.0,12.5,,,8.3,,1017.3,,
2023-05-13,13.7,11.4,17.8,0.0,,,4.2,,1021.6,,
2023-05-14,14.5,6.3,22.3,0.0,,,4.2,,1022.1,,
2023-05-15,20.5,12.3,28.6,0.0,,,4.8,,1015.9,,
2023-05-16,23.0,14.5,33.4,5.8,,,7.6,,1010.3,,
2023-05-17,19.3,17.0,24.1,21.9,,,8.3,,1009.1,,
2023-05-18,15.6,14.0,18.0,22.7,,,7.0,,1009.7,,
2023-05-19,14.4,13.3,16.0,3.6,,,5.9,,1013.7,,
2023-05-20,16.2,12.0,20.2,4.7,,,5.3,,1013.6,,
2023-05-21,17.2,13.2,22.1,2.7,,,5.3,,1009.7,,
2023-05-22,17.7,14.5,21.5,3.5,,,10.3,,1008.8,,
2023-05-23,16.4,14.1,19.5,0.4,,,4.3,,1010.5,,
2023-05-24,17.3,13.6,22.2,2.9,,,5.0,,1013.0,,
2023-05-25,18.6,14.8,23.2,5.2,,,4.8,,1013.8,,
2023-05-26,19.4,14.0,25.0,1.8,,,6.7,,1012.6,,
2023-05-27,19.6,14.8,24.2,5.6,,,6.2,,1010.8,,
2023-05-28,19.7,16.4,23.5,7.5,,,8.6,,1007.9,,
2023-05-29,19.6,16.8,23.1,11.6,,,7.2,,1008.6,,
2023-05-30,20.3,16.7,24.9,3.3,,,6.3,,1012.2,,
2023-05-31,20.4,16.5,25.7,8.3,,,5.0,,1015.0,,
2023-06-01,20.7,13.5,26.9,0.8,,,8.0,,1013.5,,
2023-06-02,21.6,13.7,28.7,1.7,,,6.3,,1010.6,,
2023-06-03,20.3,16.5,24.3,16.8,,,5.0,,1010.6,,
2023-06-04,18.2,17.1,20.5,0.5,,,5.2,,1016.5,,
2023-06-05,19.4,13.7,25.1,3.6,,,10.8,,1017.9,,
2023-06-06,21.1,13.0,27.1,0.0,,,8.9,,1016.4,,
2023-06-07,21.8,15.0,27.9,1.5,,,5.7,,1014.6,,
2023-06-08,20.6,16.8,26.9,0.2,,,6.2,,1012.3,,
2023-06-09,20.3,17.7,24.4,0.8,,,6.1,,1010.8,,
2023-06-10,20.9,15.4,26.5,0.0,,,4.8,,1008.6,,
2023-06-11,21.5,13.9,27.8,0.0,,,6.0,,1007.2,,
2023-06-12,21.0,14.5,26.2,5.0,,,11.8,,1008.1,,
2023-06-13,20.3,16.9,24.2,2.2,,,9.1,,1008.8,,
2023-06-14,20.4,14.4,25.7,0.6,,,8.2,,1011.4,,
2023-06-15,22.7,14.7,29.3,0.7,,,6.2,,1011.8,,
2023-06-16,24.4,17.2,31.1,5.7,,,4.5,,1006.5,,
2023-06-17,21.2,16.5,26.8,13.8,,,6.4,,1004.0,,
2023-06-18,19.1,16.0,22.4,13.8,,,2.6,,1009.1,,
2023-06-19,22.0,18.5,26.4,14.2,,,5.0,,1012.2,,
2023-06-20,22.7,17.6,28.6,0.0,,,5.7,,1015.2,,
2023-06-21,22.7,17.4,28.6,0.9,,,5.5,,1015.7,,
2023-06-22,24.0,16.0,29.7,0.0,,,6.0,,1016.6,,
2023-06-23,25.6,17.8,31.9,0.0,,,5.8,,1015.6,,
2023-06-24,25.7,16.8,32.9,0.0,,,6.8,,1013.2,,
2023-06-25,25.0,18.2,31.1,0.0,,,5.7,,1010.2,,
2023-06-26,24.6,20.3,29.6,0.4,,,6.7,,1008.7,,
2023-06-27,24.4,18.2,28.9,1.7,,,8.4,,1010.4,,
2023-06-28,25.0,17.2,30.7,0.0,,,4.7,,1010.1,,
2023-06-29,22.3,17.0,26.4,1.3,,,6.3,,1012.7,,
2023-06-30,22.6,14.7,28.5,0.0,,,7.1,,1013.4,,
2023-07-01,23.8,14.3,31.1,0.0,,,5.5,,1010.1,,
2023-07-02,25.5,15.6,33.6,0.0,,,4.5,,1008.1,,
2023-07-03,26.8,19.7,32.7,0.6,,,5.7,,1008.7,,
2023-07-04,27.0,19.7,33.8,0.0,,,7.2,,1011.2,,
2023-07-05,26.7,20.6,32.7,2.3,,,6.9,,1009.3,,
2023-07-06,27.1,22.3,32.4,0.7,,,7.9,,1008.1,,
2023-07-07,27.1,20.7,33.6,0.9,,,7.9,,1010.5,,
2023-07-08,23.3,21.1,27.8,0.3,,,6.6,,1013.1,,
2023-07-09,20.6,18.9,23.9,7.9,,,7.6,,1016.2,,
2023-07-10,23.1,13.9,29.7,0.5,,,6.1,,1017.2,,
2023-07-11,25.7,17.6,32.5,0.0,,,4.0,,1016.4,,
2023-07-12,27.0,19.0,33.5,0.0,,,5.2,,1016.4,,
2023-07-13,28.6,20.1,36.4,0.0,,,5.5,,1015.4,,
2023-07-14,30.0,20.7,38.0,0.0,,,5.5,,1012.8,,
2023-07-15,29.3,22.6,36.0,0.0,,,11.1,,1013.9,,
2023-07-16,26.8,19.5,32.2,0.0,,,13.4,,1014.5,,
2023-07-17,25.8,17.8,32.9,0.0,,,12.3,,1014.6,,
2023-07-18,25.4,18.3,32.0,0.0,,,10.3,,1012.6,,
2023-07-19,26.2,16.6,34.0,0.0,,,7.6,,1010.8,,
2023-07-20,28.6,19.5,35.3,0.0,,,5.4,,1007.9,,
2023-07-21,28.7,21.5,34.8,0.0,,,6.2,,1010.7,,
2023-07-22,29.5,21.3,37.5,0.0,,,4.4,,1013.4,,
2023-07-23,29.7,22.0,37.3,0.0,,,7.6,,1012.7,,
2023-07-24,27.3,22.7,32.4,0.0,,,10.4,,1013.4,,
2023-07-25,27.4,18.2,36.0,0.0,,,6.3,,1010.7,,
2023-07-26,31.8,19.1,43.5,0.0,,,5.1,,1004.7,,
2023-07-27,26.7,21.8,33.5,0.0,,,9.5,,1004.4,,
2023-07-28,23.7,15.9,29.9,0.0,,,8.6,,1013.9,,
2023-07-29,24.2,16.4,30.8,0.0,,,9.2,,1011.1,,
2023-07-30,24.4,16.9,31.1,0.0,,,8.6,,1009.9,,
2023-07-31,24.4,16.6,30.7,0.0,,,8.7,,1007.6,,
2023-08-01,25.4,17.9,31.2,0.1,,,8.0,,1008.0,,
2023-08-02,26.7,19.1,34.0,0.0,,,4.5,,1008.4,,
2023-08-03,29.2,19.2,37.5,0.0,,,6.5,,1009.4,,
2023-08-04,30.7,21.4,39.6,0.0,,,7.0,,1008.4,,
2023-08-05,29.3,21.6,36.0,0.0,,,5.1,,1005.6,,
2023-08-06,29.6,22.3,38.3,0.0,,,8.8,,1002.5,,
2023-08-07,27.7,20.8,33.7,0.0,,,6.5,,1007.5,,
2023-08-08,25.7,21.6,30.9,0.9,,,11.4,,1009.3,,
2023-08-09,23.4,22.5,25.1,0.0,,,13.8,,1012.6,,
2023-08-10,24.2,22.6,26.7,0.0,,,6.0,,1012.3,,
2023-08-11,23.5,22.1,25.2,11.8,,,7.4,,1015.5,,
2023-08-12,24.3,18.3,28.9,0.0,,,14.4,,1014.6,,
2023-08-13,26.6,21.7,32.5,0.0,,,16.2,,1012.3,,
2023-08-14,26.8,22.1,31.9,0.0,,,7.0,,1012.4,,
2023-08-15,26.4,23.7,30.1,0.0,,,5.9,,1011.7,,
2023-08-16,27.3,25.1,30.9,0.0,,,6.4,,1010.3,,
2023-08-17,28.4,24.5,34.7,0.0,,,5.8,,1008.7,,
2023-08-18,29.3,22.5,37.2,0.0,,,6.1,,1008.5,,
2023-08-19,29.1,22.3,36.9,0.0,,,11.8,,1008.4,,
2023-08-20,28.5,22.1,33.8,0.0,,,12.7,,1010.3,,
2023-08-21,28.6,20.7,34.8,0.0,,,11.1,,1011.0,,
2023-08-22,29.3,21.0,37.2,0.0,,,11.4,,1011.5,,
2023-08-23,29.4,21.7,36.2,0.0,,,10.1,,1011.4,,
2023-08-24,28.0,21.1,34.2,0.0,,,8.1,,1011.2,,
2023-08-25,27.4,20.1,34.9,0.0,,,8.4,,1011.2,,
2023-08-26,28.4,20.5,36.7,0.0,,,11.0,,1009.5,,
2023-08-27,26.3,20.6,31.8,0.0,,,5.2,,1008.1,,
2023-08-28,25.9,20.8,31.1,0.0,,,9.4,,1007.8,,
2023-08-29,26.2,18.2,33.5,0.0,,,4.7,,1005.2,,
2023-08-30,28.1,20.2,35.8,0.0,,,4.3,,1004.7,,
2023-08-31,28.1,20.8,35.0,0.0,,,6.0,,1009.9,,
2023-09-01,26.3,20.0,30.7,0.2,,,7.1,,1014.0,,
2023-09-02,25.6,22.8,29.3,6.5,,,9.4,,1014.4,,
2023-09-03,24.2,22.0,27.9,2.3,,,8.4,,1014.4,,
2023-09-04,24.0,18.3,29.2,1.9,,,9.4,,1009.5,,
2023-09-05,25.6,21.2,31.0,2.0,,,10.2,,1009.1,,
2023-09-06,25.8,21.9,31.6,0.0,,,13.6,,1013.5,,
2023-09-07,25.5,21.6,29.7,0.1,,,12.6,,1014.4,,
2023-09-08,24.4,21.9,27.8,3.1,,,13.6,,1014.1,,
2023-09-09,23.2,18.3,29.0,0.0,,,14.4,,1013.5,,
2023-09-10,22.6,16.7,28.6,0.0,,,13.6,,1013.6,,
2023-09-11,21.6,16.7,27.1,0.0,,,14.0,,1013.6,,
2023-09-12,21.6,14.4,28.7,0.0,,,9.7,,1015.1,,
2023-09-13,21.1,12.5,28.5,0.0,,,5.5,,1016.7,,
2023-09-14,21.3,12.8,29.6,0.0,,,4.8,,1015.9,,
2023-09-15,21.5,13.1,29.7,0.0,,,4.2,,1016.0,,
2023-09-16,21.6,14.2,28.2,0.0,,,7.1,,1016.9,,
2023-09-17,23.0,17.6,29.7,0.0,,,12.0,,1016.5,,
2023-09-18,21.3,16.9,27.2,0.0,,,13.0,,1015.5,,
2023-09-19,20.8,13.4,27.5,0.0,,,6.7,,1014.7,,
2023-09-20,20.4,12.2,28.4,0.0,,,4.8,,1015.8,,
2023-09-21,20.6,13.6,27.6,0.0,,,4.2,,1016.1,,
2023-09-22,22.2,13.5,31.6,0.0,,,2.3,,1016.7,,
2023-09-23,24.7,15.8,33.9,0.0,,,3.2,,1015.7,,
2023-09-24,25.0,17.2,33.0,0.0,,,5.4,,1013.0,,
2023-09-25,23.3,16.1,30.8,0.0,,,7.7,,1012.3,,
2023-09-26,23.3,17.6,30.2,0.0,,,10.4,,1012.4,,
2023-09-27,22.1,17.0,27.5,2.1,,,6.9,,1013.1,,
2023-09-28,21.8,18.6,27.0,11.0,,,7.0,,1014.3,,
2023-09-29,21.2,16.9,26.2,2.9,,,4.9,,1016.4,,
2023-09-30,20.8,18.4,24.3,5.7,,,5.2,,1014.7,,
2023-10-01,18.7,17.7,19.9,14.4,,,6.7,,1013.7,,
2023-10-02,18.5,16.8,22.0,6.8,,,5.4,,1018.5,,
2023-10-03,18.9,15.3,24.0,0.2,,,9.2,,1022.4,,
2023-10-04,17.8,11.7,24.0,0.0,,,3.7,,1022.0,,
2023-10-05,17.6,11.4,24.6,0.0,,,3.4,,1021.8,,
2023-10-06,18.1,12.3,24.0,0.0,,,4.3,,1020.2,,
2023-10-07,19.9,15.4,25.8,0.0,,,6.5,,1020.4,,
2023-10-08,18.4,12.4,26.3,0.0,,,3.0,,1016.9,,
2023-10-09,16.4,12.1,18.7,1.4,,,7.2,,1020.0,,
2023-10-10,14.9,8.9,23.0,0.0,,,3.6,,1019.7,,
2023-10-11,16.6,12.0,21.4,0.0,,,12.1,,1022.6,,
2023-10-12,16.9,11.3,24.0,0.0,,,6.2,,1021.5,,
2023-10-13,16.3,10.7,24.0,0.0,,,2.1,,1020.4,,
2023-10-14,15.4,11.3,21.3,0.0,,,1.5,,1016.9,,
2023-10-15,17.7,12.9,25.5,0.0,,,2.3,,1011.8,,
2023-10-16,15.3,10.5,22.7,2.3,,,7.9,,1014.5,,
2023-10-17,16.1,13.5,20.6,0.2,,,8.8,,1018.3,,
2023-10-18,14.6,12.8,16.7,5.3,,,3.8,,1016.2,,
2023-10-19,14.7,9.8,21.0,0.0,,,3.0,,1017.1,,
2023-10-20,16.2,9.0,25.9,0.0,,,2.8,,1014.8,,
2023-10-21,18.6,10.6,29.5,0.0,,,1.6,,1016.9,,
2023-10-22,19.2,11.6,30.2,0.0,,,1.3,,1017.7,,
2023-10-23,19.7,13.4,29.7,0.0,,,1.6,,1016.9,,
2023-10-24,18.0,11.0,27.1,0.0,,,1.7,,1015.9,,
2023-10-25,17.0,11.5,25.9,0.0,,,1.6,,1012.3,,
2023-10-26,20.9,15.5,27.1,3.0,,,8.8,,1009.9,,
2023-10-27,23.0,13.9,30.2,0.6,,,9.6,,1008.2,,
2023-10-28,25.2,23.0,28.7,0.0,,,13.8,,1009.7,,
2023-10-29,20.6,15.4,26.5,0.0,,,3.4,,1015.4,,
2023-10-30,19.6,14.6,26.3,0.3,,,4.1,,1017.7,,
2023-10-31,20.2,16.4,25.9,0.1,,,2.9,,1016.4,,
2023-11-01,17.7,14.0,25.0,0.0,,,2.2,,1014.4,,
2023-11-02,15.4,12.5,20.3,8.5,,,3.8,,1011.4,,
2023-11-03,19.2,12.9,25.8,0.0,,,6.5,,1009.2,,
2023-11-04,25.5,17.4,31.8,0.0,,,16.3,,1005.4,,
2023-11-05,19.4,13.2,26.0,4.8,,,11.1,,1009.4,,
2023-11-06,22.7,16.6,27.0,0.0,,,11.2,,1013.4,,
2023-11-07,18.2,13.2,24.7,0.0,,,2.0,,1020.2,,
2023-11-08,17.2,12.2,24.6,0.0,,,1.8,,1018.0,,
2023-11-09,14.2,12.7,16.5,5.4,,,5.1,,1019.4,,
2023-11-10,13.1,8.8,18.5,0.0,,,4.2,,1019.0,,
2023-11-11,20.6,11.7,25.2,0.5,,,18.3,,1009.9,,
2023-11-12,16.0,13.2,20.8,13.7,,,4.9,,1013.4,,
2023-11-13,14.7,13.6,16.7,29.5,,,3.8,,1014.0,,
2023-11-14,12.6,8.6,18.0,0.6,,,2.7,,1018.7,,
2023-11-15,12.6,6.7,21.1,0.0,,,2.9,,1013.2,,
2023-11-16,12.3,7.6,15.2,12.8,,,4.1,,1017.4,,
2023-11-17,9.6,5.0,14.8,0.0,,,4.0,,1017.2,,
2023-11-18,11.8,6.4,19.8,45.1,,,12.1,,1004.0,,
2023-11-19,4.6,3.0,5.6,45.6,,,12.6,,1012.8,,
2023-11-20,5.4,0.0,11.8,0.8,,,2.0,,1016.8,,
2023-11-21,9.0,2.9,15.3,0.0,,,3.9,,1016.9,,
2023-11-22,14.8,11.2,18.8,0.0,,,5.2,,1014.5,,
2023-11-23,14.8,13.8,16.2,1.8,,,2.6,,1019.2,,
2023-11-24,14.5,11.1,19.3,0.2,,,4.5,,1009.9,,
2023-11-25,17.9,14.4,19.3,0.5,,,20.9,,995.1,,
2023-11-26,9.9,4.2,19.0,13.4,,,15.9,,995.2,,
2023-11-27,3.2,0.5,6.3,7.9,,,12.3,,1017.8,,
2023-11-28,6.9,0.2,16.6,2.6,,,15.0,,1013.8,,
2023-11-29,17.0,15.1,19.4,0.8,,,29.1,,1005.7,,
2023-11-30,12.4,10.6,16.9,31.5,,,2.9,,1016.6,,
2023-12-01,17.8,9.0,22.1,0.0,,,12.3,,1016.9,,
2023-12-02,21.7,13.5,24.2,0.0,,,20.0,,1013.9,,
2023-12-03,21.0,13.5,24.0,0.0,,,13.9,,1013.8,,
2023-12-04,11.7,9.6,13.7,4.2,,,4.3,,1019.7,,
2023-12-05,11.3,9.6,13.8,0.0,,,6.6,,1019.2,,
2023-12-06,11.8,10.7,14.2,2.9,,,3.5,,1012.1,,
2023-12-07,11.6,10.7,13.7,5.5,,,3.4,,1012.6,,
2023-12-08,10.0,8.6,11.3,21.2,,,8.9,,1012.5,,
2023-12-09,7.7,6.6,8.7,20.8,,,8.8,,1014.6,,
2023-12-10,7.8,4.8,12.2,0.0,,,4.3,,1018.7,,
2023-12-11,9.1,4.7,14.3,0.0,,,3.8,,1016.8,,
2023-12-12,8.6,5.7,11.1,0.0,,,2.4,,1016.6,,
2023-12-13,7.4,2.2,13.1,0.0,,,4.6,,1016.7,,
2023-12-14,11.8,7.2,16.2,0.0,,,5.0,,1012.5,,
2023-12-15,15.6,9.6,21.2,0.0,,,6.7,,1016.1,,
2023-12-16,10.1,7.3,12.3,0.3,,,10.2,,1022.3,,
2023-12-17,6.4,2.3,10.6,10.4,,,15.1,,1034.5,,
2023-12-18,4.3,0.0,11.0,0.0,,,2.7,,1033.1,,
2023-12-19,5.0,-0.2,14.1,0.0,,,1.4,,1027.5,,
2023-12-20,7.4,-0.5,15.8,0.0,,,4.2,,1018.2,,
2023-12-21,9.7,6.3,13.3,12.3,,,4.2,,1008.6,,
2023-12-22,10.7,8.2,15.7,13.3,,,8.4,,1001.3,,
2023-12-23,12.1,6.0,16.5,3.8,,,15.4,,1005.2,,
2023-12-24,13.9,10.0,17.6,4.2,,,13.7,,1012.3,,
2023-12-25,12.3,4.1,21.1,0.0,,,7.8,,1017.5,,
2023-12-26,10.5,4.4,18.9,0.0,,,1.4,,1021.5,,
2023-12-27,11.1,6.1,17.2,0.0,,,1.8,,1023.0,,
2023-12-28,9.6,4.7,16.9,0.0,,,1.2,,1027.7,,
2023-12-29,7.9,1.4,16.5,0.0,,,2.0,,1023.8,,
2023-12-30,9.9,2.1,18.5,0.0,,,3.5,,1022.0,,
2023-12-31,11.2,8.0,17.2,0.0,,,4.0,,1021.2,,
2024-01-01,10.8,5.4,15.4,0.0,,,3.9,,1018.7,,
2024-01-02,10.0,5.2,14.0,7.1,,,4.6,,1016.2,,
2024-01-03,12.8,8.6,17.9,0.1,,,7.0,,1014.3,,
2024-01-04,15.4,11.0,18.5,0.0,,,12.9,,1010.9,,
2024-01-05,12.2,6.0,18.0,11.5,,,5.7,,1016.9,,
2024-01-06,9.6,4.8,16.3,0.0,,,6.5,,1017.9,,
2024-01-07,13.5,6.6,18.9,7.6,,,10.8,,1007.3,,
2024-01-08,14.1,11.1,16.3,0.8,,,15.3,,1008.3,,
2024-01-09,6.6,4.6,11.0,12.1,,,12.3,,1015.5,,
2024-01-10,4.4,3.5,5.0,24.7,,,14.4,,1022.9,,
2024-01-11,5.0,4.2,6.2,0.0,,,6.6,,1022.4,,
2024-01-12,4.3,3.3,5.2,0.4,,,5.5,,1017.1,,
2024-01-13,2.3,-1.4,5.2,0.0,,,11.2,,1020.0,,
2024-01-14,0.4,-3.5,6.2,0.0,,,3.2,,1018.1,,
2024-01-15,6.0,-2.2,13.9,0.0,,,10.3,,1014.0,,
2024-01-16,12.6,9.1,15.6,29.4,,,10.7,,1009.0,,
2024-01-17,9.3,4.5,14.5,0.0,,,3.9,,1018.4,,
2024-01-18,13.0,5.0,18.3,1.2,,,14.2,,1014.0,,
2024-01-19,18.1,16.5,19.1,3.2,,,20.5,,1010.1,,
2024-01-20,11.3,4.3,17.4,15.1,,,8.7,,1015.6,,
2024-01-21,5.1,3.4,7.1,15.2,,,16.3,,1025.7,,
2024-01-22,5.3,3.7,8.2,0.0,,,17.5,,1030.3,,
2024-01-23,3.7,0.1,9.0,0.0,,,7.4,,1025.5,,
2024-01-24,2.8,-2.9,9.7,0.0,,,4.9,,1025.5,,
2024-01-25,3.0,-1.0,6.5,0.3,,,2.7,,1020.6,,
2024-01-26,6.1,3.5,10.0,6.6,,,4.4,,1019.9,,
2024-01-27,5.9,3.0,8.6,5.8,,,7.2,,1022.5,,
2024-01-28,4.6,3.2,6.6,8.3,,,5.0,,1027.8,,
2024-01-29,3.4,1.5,6.1,4.6,,,6.0,,1031.0,,
2024-01-30,4.4,1.5,7.4,0.0,,,15.2,,1030.3,,
2024-01-31,6.2,3.5,9.7,0.0,,,15.2,,1029.5,,
2024-02-01,4.5,-1.5,10.6,0.0,,,4.9,,1026.4,,
2024-02-02,3.4,-1.5,10.1,0.0,,,2.9,,1023.2,,
2024-02-03,5.9,1.1,9.7,0.0,,,5.2,,1024.2,,
2024-02-04,4.7,-1.3,12.2,1.8,,,3.0,,1022.2,,
2024-02-05,10.2,3.5,18.2,0.5,,,8.0,,1019.0,,
2024-02-06,13.3,8.4,20.7,0.0,,,10.5,,1020.0,,
2024-02-07,12.1,3.2,20.5,0.0,,,7.8,,1016.0,,
2024-02-08,17.3,12.7,20.5,0.0,,,16.0,,1013.2,,
2024-02-09,13.7,5.6,20.3,0.0,,,5.5,,1013.2,,
2024-02-10,13.8,5.9,21.0,0.0,,,10.2,,1014.2,,
2024-02-11,16.4,11.6,20.1,0.0,,,7.8,,1014.6,,
2024-02-12,16.6,9.9,20.7,3.9,,,10.5,,1010.5,,
2024-02-13,10.7,7.7,15.2,12.6,,,3.2,,1008.6,,
2024-02-14,8.5,5.2,11.7,0.3,,,5.2,,1012.2,,
2024-02-15,7.4,6.7,8.0,21.1,,,3.7,,1016.8,,
2024-02-16,7.6,6.9,8.2,0.5,,,2.9,,1020.7,,
2024-02-17,7.9,7.3,8.5,1.7,,,6.6,,1024.8,,
2024-02-18,7.5,5.7,10.2,0.0,,,5.4,,1028.1,,
2024-02-19,7.1,5.4,8.6,0.0,,,6.4,,1026.2,,
2024-02-20,6.5,0.8,12.7,0.0,,,4.8,,1023.6,,
2024-02-21,6.7,2.9,12.6,0.0,,,3.0,,1024.5,,
2024-02-22,6.2,-0.3,14.2,0.0,,,2.1,,1023.3,,
2024-02-23,9.4,1.4,17.5,0.0,,,3.6,,1020.2,,
2024-02-24,13.0,7.1,21.2,0.0,,,3.2,,1020.9,,
2024-02-25,12.0,4.6,20.2,0.0,,,2.7,,1019.6,,
2024-02-26,12.0,6.2,19.0,0.7,,,2.8,,1012.4,,
2024-02-27,10.6,7.7,15.6,0.8,,,5.1,,1018.1,,
2024-02-28,10.7,4.1,18.5,0.0,,,1.8,,1022.5,,
2024-02-29,11.7,5.4,21.5,0.1,,,3.6,,1022.0,,
2024-03-01,11.0,8.2,16.5,0.0,,,3.2,,1016.0,,
2024-03-02,11.8,8.4,17.2,3.2,,,4.6,,1012.1,,
2024-03-03,10.1,6.3,15.0,5.3,,,2.7,,1014.4,,
2024-03-04,11.9,7.6,16.8,0.0,,,2.8,,1015.3,,
2024-03-05,10.3,6.7,14.5,7.4,,,6.3,,1009.4,,
2024-03-06,9.5,6.5,11.4,0.4,,,5.6,,1015.0,,
2024-03-07,8.0,1.7,13.5,0.0,,,3.5,,1018.4,,
2024-03-08,7.6,6.3,9.4,0.5,,,6.8,,1016.6,,
2024-03-09,7.7,4.3,10.5,0.9,,,4.2,,1020.9,,
2024-03-10,7.0,0.8,14.6,0.0,,,3.5,,1021.6,,
2024-03-11,11.2,2.8,23.0,0.0,,,2.9,,1020.6,,
2024-03-12,12.6,8.2,18.1,2.3,,,4.7,,1014.8,,
2024-03-13,11.9,7.2,16.2,7.1,,,10.5,,1012.2,,
2024-03-14,10.6,6.9,15.3,5.9,,,4.9,,1014.4,,
2024-03-15,9.2,5.6,11.0,4.9,,,4.9,,1017.5,,
2024-03-16,8.5,2.9,14.3,0.6,,,2.9,,1020.6,,
2024-03-17,8.7,2.7,15.5,0.0,,,3.7,,1019.6,,
2024-03-18,9.1,4.5,15.5,0.0,,,3.2,,1015.9,,
