time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,precip
2022-06-28,24.5,21.0,28.2,4.0,,,20.0,,1013.1,,
2022-06-29,24.1,21.0,28.2,0.6,,,19.8,,1013.4,,
2022-06-30,24.6,21.0,29.0,0.0,,,17.5,,1013.0,,
2022-07-01,25.0,21.0,31.0,0.0,,,15.0,,1013.9,,
2022-07-02,26.1,22.0,31.0,0.0,,,21.5,,1015.8,,
2022-07-03,25.3,22.0,30.0,0.0,,,27.9,,1016.6,,
2022-07-04,24.4,20.3,29.0,0.0,,,25.9,,1015.0,,
2022-07-05,25.0,21.0,30.0,0.0,,,24.8,,1014.0,,
2022-07-06,25.8,20.5,30.0,0.0,,,20.7,,1011.1,,
2022-07-07,26.1,22.0,30.5,0.3,,,19.3,,1011.6,,
2022-07-08,25.2,22.0,29.7,0.0,,,20.1,,1012.3,,
2022-07-09,25.5,22.0,30.0,0.2,,,21.5,,1007.9,,
2022-07-10,21.0,18.0,26.1,11.3,,,11.7,,1008.4,,
2022-07-11,23.1,18.0,28.0,0.0,,,12.6,,1014.0,,
2022-07-12,23.9,18.6,28.0,0.2,,,18.6,,1016.9,,
2022-07-13,23.6,18.5,28.0,0.0,,,15.4,,1016.6,,
2022-07-14,24.3,18.0,29.0,0.0,,,20.0,,1016.6,,
2022-07-15,25.1,21.5,29.0,0.0,,,24.7,,1013.3,,
2022-07-16,25.4,21.0,30.6,0.0,,,15.7,,1014.7,,
2022-07-17,26.5,21.9,31.6,0.0,,,20.0,,1016.9,,
2022-07-18,25.0,22.0,28.5,0.0,,,29.6,,1019.9,,
2022-07-19,23.6,20.0,28.0,0.0,,,27.5,,1019.3,,
2022-07-20,24.3,20.8,28.0,0.0,,,26.1,,1017.9,,
2022-07-21,24.3,18.0,31.0,0.0,,,11.8,,1015.0,,
2022-07-22,25.0,18.8,31.0,0.0,,,10.1,,1015.4,,
2022-07-23,25.7,19.8,31.0,0.0,,,7.5,,1016.0,,
2022-07-24,26.5,19.6,32.0,0.0,,,11.4,,1014.1,,
2022-07-25,26.6,22.7,31.0,0.0,,,19.4,,1012.2,,
2022-07-26,26.9,22.3,32.0,0.0,,,17.4,,1011.3,,
2022-07-27,27.0,20.2,32.0,0.0,,,19.2,,1009.9,,
2022-07-28,26.3,22.9,30.0,0.0,,,30.2,,1011.5,,
2022-07-29,26.4,23.9,30.7,0.0,,,29.1,,1013.2,,
2022-07-30,27.1,23.7,31.0,0.0,,,24.8,,1012.0,,
2022-07-31,27.7,24.0,32.1,0.3,,,19.3,,1009.2,,
2022-08-01,27.2,23.2,31.0,0.0,,,16.1,,1009.8,,
2022-08-02,26.0,20.8,31.1,0.4,,,16.2,,1011.6,,
2022-08-03,26.2,22.7,30.0,0.1,,,21.2,,1013.2,,
2022-08-04,26.3,23.7,30.0,0.0,,,24.5,,1013.6,,
2022-08-05,26.7,23.5,31.0,0.0,,,22.8,,1012.6,,
2022-08-06,26.5,23.6,31.0,0.0,,,24.0,,1009.9,,
2022-08-07,27.2,24.0,31.2,0.0,,,24.9,,1008.6,,
2022-08-08,27.5,24.0,32.0,0.0,,,29.8,,1010.2,,
2022-08-09,28.2,24.6,33.0,0.0,,,23.8,,1010.6,,
2022-08-10,26.4,23.9,31.0,1.5,,,19.5,,1010.5,,
2022-08-11,24.5,22.0,28.0,1.1,,,23.9,,1013.1,,
2022-08-12,24.9,20.0,29.7,1.0,,,14.4,,1012.9,,
2022-08-13,26.1,23.0,31.0,0.0,,,19.5,,1008.9,,
2022-08-14,26.1,22.0,30.0,0.0,,,12.1,,1005.7,,
2022-08-15,22.9,18.5,25.1,4.9,,,12.4,,1007.0,,
2022-08-16,24.7,20.8,29.0,0.0,,,7.5,,1010.8,,
2022-08-17,26.1,22.0,29.0,0.0,,,7.3,,1009.9,,
2022-08-18,26.8,22.0,34.0,0.0,,,9.7,,1010.0,,
2022-08-19,27.1,23.7,32.0,0.5,,,12.0,,1010.4,,
2022-08-20,26.2,23.1,30.0,0.0,,,12.9,,1009.6,,
2022-08-21,27.0,23.9,31.9,0.0,,,19.7,,1006.1,,
2022-08-22,27.5,24.8,31.6,0.0,,,19.0,,1005.6,,
2022-08-23,27.9,25.6,32.0,4.1,,,17.8,,1007.7,,
2022-08-24,27.4,22.0,30.1,3.8,,,18.2,,1008.6,,
2022-08-25,22.4,20.0,27.0,27.4,,,8.1,,1008.6,,
2022-08-26,24.2,20.0,29.0,2.1,,,8.5,,1006.1,,
2022-08-27,25.5,22.0,28.4,1.0,,,6.9,,1009.7,,
2022-08-28,27.0,23.2,32.0,0.0,,,11.3,,1012.8,,
2022-08-29,27.3,23.8,32.0,0.0,,,19.9,,1013.2,,
2022-08-30,27.7,25.0,31.2,0.0,,,20.1,,1012.2,,
2022-08-31,26.2,23.6,29.0,5.7,,,15.2,,1011.1,,
2022-09-01,25.9,22.0,29.0,0.5,,,12.4,,1010.6,,
2022-09-02,27.0,24.0,32.0,0.2,,,11.8,,1010.6,,
2022-09-03,25.5,23.0,29.0,0.0,,,14.6,,1013.4,,
2022-09-04,23.2,21.6,26.0,0.3,,,23.5,,1019.0,,
2022-09-05,22.2,20.0,24.0,1.1,,,28.1,,1019.9,,
2022-09-06,21.7,19.0,24.1,0.1,,,25.4,,1019.6,,
2022-09-07,22.5,20.0,25.2,0.0,,,24.2,,1019.0,,
2022-09-08,22.4,18.7,28.0,0.0,,,19.0,,1017.8,,
2022-09-09,22.5,18.0,26.7,0.0,,,12.6,,1017.5,,
2022-09-10,23.5,19.0,28.0,0.0,,,7.1,,1014.4,,
2022-09-11,24.3,21.0,28.0,0.0,,,10.3,,1011.1,,
2022-09-12,21.5,19.0,24.0,0.0,,,13.7,,1010.2,,
2022-09-13,21.0,18.6,24.0,0.2,,,13.8,,1012.0,,
2022-09-14,21.0,16.0,25.0,0.0,,,8.7,,1015.7,,
2022-09-15,23.0,18.9,26.3,0.0,,,11.4,,1013.9,,
2022-09-16,25.1,22.0,30.0,0.0,,,11.5,,1010.3,,
2022-09-17,25.5,21.9,29.0,0.0,,,9.7,,1006.2,,
2022-09-18,23.4,21.0,28.0,4.1,,,17.1,,1007.4,,
2022-09-19,20.2,18.0,23.5,0.0,,,20.7,,1015.2,,
2022-09-20,18.8,16.8,21.3,0.0,,,20.2,,1014.7,,
2022-09-21,18.4,14.7,22.0,0.0,,,17.1,,1015.5,,
2022-09-22,15.0,13.5,18.0,8.3,,,20.7,,1015.6,,
2022-09-23,15.5,12.0,19.0,0.1,,,12.4,,1018.2,,
2022-09-24,16.4,11.9,20.0,0.0,,,10.5,,1021.0,,
2022-09-25,18.3,13.0,22.2,0.0,,,9.2,,1020.4,,
2022-09-26,19.1,13.8,24.0,0.0,,,10.4,,1015.7,,
2022-09-27,21.8,17.3,24.2,5.5,,,13.4,,1008.4,,
2022-09-28,23.1,22.0,25.0,2.9,,,17.2,,1007.4,,
2022-09-29,23.7,20.9,27.7,0.0,,,9.6,,1010.5,,
2022-09-30,23.8,19.0,30.0,0.0,,,7.5,,1016.1,,
2022-10-01,22.9,19.0,27.0,0.0,,,7.4,,1019.8,,
2022-10-02,22.6,19.0,26.0,6.2,,,12.5,,1012.0,,
2022-10-03,18.8,15.0,22.0,2.0,,,12.5,,1014.4,,
2022-10-04,17.8,15.0,21.0,0.2,,,16.8,,1018.0,,
2022-10-05,17.0,14.0,20.0,0.0,,,17.1,,1025.9,,
2022-10-06,18.3,16.0,21.2,0.0,,,26.9,,1025.6,,
2022-10-07,18.8,16.0,22.0,1.1,,,29.0,,1022.2,,
2022-10-08,19.2,17.9,21.0,0.7,,,23.4,,1018.5,,
2022-10-09,17.8,15.0,21.0,0.0,,,11.3,,1019.8,,
2022-10-10,17.9,13.6,23.0,0.0,,,15.4,,1024.5,,
2022-10-11,18.2,15.8,22.0,0.0,,,23.6,,1022.2,,
2022-10-12,17.7,15.0,20.0,0.0,,,23.2,,1021.4,,
2022-10-13,18.5,17.0,22.0,0.0,,,21.7,,1021.2,,
2022-10-14,17.6,15.0,20.0,2.2,,,25.5,,1016.6,,
2022-10-15,16.4,15.6,17.1,12.2,,,24.7,,1016.0,,
2022-10-16,17.1,16.0,19.0,0.0,,,28.3,,1022.3,,
2022-10-17,17.4,16.0,20.0,0.0,,,25.7,,1028.4,,
2022-10-18,17.3,16.0,18.1,0.0,,,23.3,,1027.5,,
2022-10-19,16.4,14.0,18.0,0.0,,,14.6,,1018.8,,
2022-10-20,14.7,11.0,19.0,0.2,,,16.0,,1020.9,,
2022-10-21,13.7,10.0,17.0,0.0,,,18.5,,1026.7,,
2022-10-22,13.3,9.2,17.0,0.0,,,9.4,,1025.5,,
2022-10-23,16.8,14.1,19.0,0.0,,,14.4,,1022.0,,
2022-10-24,16.3,12.0,20.0,0.0,,,7.1,,1023.0,,
2022-10-25,16.4,12.0,21.0,0.0,,,6.0,,1020.1,,
2022-10-26,17.2,13.0,22.0,0.0,,,10.3,,1020.9,,
2022-10-27,16.9,14.0,22.0,0.0,,,16.7,,1026.7,,
2022-10-28,16.4,14.0,20.0,0.0,,,22.6,,1028.1,,
2022-10-29,15.3,11.9,19.0,0.0,,,18.5,,1025.7,,
2022-10-30,14.5,11.0,19.0,0.0,,,9.7,,1021.7,,
2022-10-31,14.9,11.0,20.0,0.0,,,8.4,,1020.6,,
2022-11-01,15.3,11.0,20.0,0.0,,,9.1,,1023.8,,
2022-11-02,13.9,10.0,17.2,0.0,,,7.5,,1021.5,,
2022-11-03,15.7,12.0,21.0,0.0,,,13.7,,1021.1,,
2022-11-04,15.3,12.8,19.0,0.0,,,9.7,,1017.7,,
2022-11-05,16.9,12.0,24.0,0.0,,,5.5,,1015.1,,
2022-11-06,18.2,14.0,24.0,0.0,,,12.3,,1014.8,,
2022-11-07,15.9,14.0,17.0,0.0,,,24.6,,1017.7,,
2022-11-08,13.3,9.6,17.0,0.0,,,14.2,,1021.8,,
2022-11-09,13.5,10.0,17.0,0.0,,,12.4,,1023.6,,
2022-11-10,12.6,9.0,17.5,0.0,,,12.5,,1024.9,,
2022-11-11,13.3,9.0,17.5,0.0,,,14.8,,1027.4,,
2022-11-12,15.7,13.9,19.0,0.1,,,25.0,,1027.8,,
2022-11-13,15.0,13.0,18.0,0.0,,,20.9,,1030.0,,
2022-11-14,14.6,13.0,16.7,0.0,,,19.4,,1026.0,,
2022-11-15,13.9,12.0,16.0,0.0,,,18.8,,1020.3,,
2022-11-16,13.8,11.0,16.0,0.0,,,15.8,,1012.5,,
2022-11-17,16.5,15.0,18.5,16.7,,,23.1,,1007.5,,
2022-11-18,17.5,16.7,19.0,1.1,,,20.7,,1008.1,,
2022-11-19,18.8,17.0,21.0,0.0,,,19.3,,1013.4,,
2022-11-20,19.1,18.0,20.1,0.0,,,16.6,,1016.2,,
2022-11-21,18.8,15.0,21.5,5.3,,,26.0,,1010.0,,
2022-11-22,13.8,11.0,15.6,8.3,,,16.0,,1012.5,,
2022-11-23,15.9,13.0,19.0,5.3,,,17.5,,1009.3,,
2022-11-24,14.0,12.6,15.5,4.9,,,11.6,,1008.0,,
2022-11-25,11.3,10.8,12.0,2.2,,,19.3,,1014.5,,
2022-11-26,9.4,8.0,12.0,0.0,,,15.5,,1024.1,,
2022-11-27,9.4,7.0,12.0,0.0,,,15.9,,1025.4,,
2022-11-28,12.0,9.1,14.5,0.0,,,18.2,,1019.1,,
2022-11-29,13.1,11.0,15.0,1.4,,,13.5,,1016.0,,
2022-11-30,14.0,13.0,15.0,0.2,,,22.1,,1017.5,,
2022-12-01,13.4,12.0,15.2,8.1,,,20.7,,1017.9,,
2022-12-02,11.0,10.0,12.1,4.6,,,17.4,,1021.0,,
2022-12-03,10.6,9.9,12.0,0.2,,,21.9,,1026.6,,
2022-12-04,10.8,9.9,12.0,0.0,,,20.8,,1027.6,,
2022-12-05,11.8,10.8,13.0,0.0,,,17.5,,1025.8,,
2022-12-06,11.7,10.0,13.2,0.3,,,14.7,,1022.3,,
2022-12-07,11.3,8.8,13.0,0.0,,,9.8,,1018.4,,
2022-12-08,12.9,9.7,15.0,0.0,,,7.4,,1018.9,,
2022-12-09,14.7,12.6,17.0,0.4,,,10.9,,1018.8,,
2022-12-10,15.6,14.0,17.0,1.2,,,18.2,,1013.6,,
2022-12-11,16.5,14.9,20.2,0.0,,,20.3,,1004.3,,
2022-12-12,14.7,12.0,16.0,0.7,,,17.3,,1006.5,,
2022-12-13,8.6,5.0,15.0,15.8,,,25.0,,1011.9,,
2022-12-14,9.3,7.0,12.0,0.0,,,19.6,,1015.9,,
2022-12-15,13.3,7.8,17.0,9.5,,,15.4,,1013.8,,
2022-12-16,15.4,12.0,19.0,1.6,,,6.1,,1019.2,,
2022-12-17,15.9,14.0,18.0,0.0,,,13.0,,1020.0,,
2022-12-18,12.4,10.0,16.0,2.6,,,22.7,,1026.7,,
2022-12-19,7.5,6.0,9.2,2.5,,,34.6,,1035.2,,
2022-12-20,7.4,4.8,10.0,0.0,,,26.3,,1032.5,,
2022-12-21,8.8,6.0,11.1,0.0,,,17.2,,1025.1,,
2022-12-22,8.1,4.7,13.0,0.0,,,7.8,,1019.6,,
2022-12-23,9.6,7.0,12.0,0.0,,,12.4,,1016.8,,
2022-12-24,10.4,8.0,12.5,0.0,,,12.4,,1016.7,,
2022-12-25,11.1,9.0,13.0,2.5,,,11.7,,1021.2,,
2022-12-26,9.5,7.0,12.0,0.0,,,8.1,,1028.5,,
2022-12-27,10.9,7.0,13.0,0.0,,,17.1,,1025.5,,
2022-12-28,10.8,9.0,12.3,0.8,,,17.7,,1028.1,,
2022-12-29,9.0,6.8,12.0,0.0,,,10.7,,1028.0,,
2022-12-30,10.4,7.3,12.0,0.0,,,11.1,,1028.1,,
2022-12-31,10.4,7.2,13.2,0.0,,,7.0,,1030.3,,
2023-01-01,9.1,7.0,12.0,0.0,,,4.4,,1032.1,,
2023-01-02,7.9,4.6,11.1,0.0,,,5.4,,1031.6,,
2023-01-03,8.5,4.9,11.0,0.0,,,12.4,,1027.9,,
2023-01-04,9.5,6.6,11.0,0.1,,,13.6,,1026.8,,
2023-01-05,10.7,9.0,13.0,0.0,,,10.3,,1022.6,,
2023-01-06,11.1,10.0,13.0,0.9,,,15.3,,1021.0,,
2023-01-07,9.2,6.5,12.0,0.0,,,5.7,,1025.0,,
2023-01-08,8.2,4.8,12.0,0.0,,,10.2,,1023.7,,
2023-01-09,8.2,4.0,11.0,0.0,,,11.2,,1021.4,,
2023-01-10,11.3,9.0,14.0,0.9,,,17.8,,1015.2,,
2023-01-11,11.9,11.0,13.0,2.2,,,10.6,,1014.7,,
2023-01-12,10.4,8.0,14.0,2.9,,,17.1,,1017.2,,
2023-01-13,8.9,7.5,11.0,4.0,,,25.2,,1019.3,,
2023-01-14,10.1,9.0,11.0,0.0,,,19.6,,1020.2,,
2023-01-15,9.6,8.0,12.0,1.2,,,19.5,,1020.9,,
2023-01-16,8.9,6.0,11.2,0.0,,,9.1,,1016.5,,
2023-01-17,13.0,11.0,15.0,0.0,,,22.2,,1012.3,,
2023-01-18,15.1,13.8,17.0,0.0,,,26.5,,1013.4,,
2023-01-19,15.5,14.0,18.0,0.0,,,20.2,,1016.9,,
2023-01-20,13.0,8.7,18.0,4.1,,,11.5,,1013.3,,
2023-01-21,13.1,11.0,17.0,0.0,,,11.4,,1017.6,,
2023-01-22,12.4,8.9,17.0,0.0,,,4.8,,1021.8,,
2023-01-23,10.3,9.7,11.5,0.0,,,24.6,,1027.0,,
2023-01-24,8.4,6.0,10.0,0.0,,,26.0,,1029.6,,
2023-01-25,5.6,4.0,7.0,0.0,,,24.6,,1028.7,,
2023-01-26,8.4,5.1,11.2,0.2,,,21.1,,1019.5,,
2023-01-27,11.3,9.0,14.0,13.3,,,16.7,,1007.8,,
2023-01-28,7.4,4.0,11.0,1.2,,,20.8,,1011.9,,
2023-01-29,4.2,3.0,5.2,0.0,,,18.4,,1020.5,,
2023-01-30,3.7,2.8,5.0,0.0,,,13.5,,1018.2,,
2023-01-31,3.2,0.9,7.0,0.1,,,10.0,,1013.2,,
2023-02-01,4.1,0.0,8.0,1.4,,,13.4,,1017.5,,
2023-02-02,8.5,7.6,10.0,0.0,,,22.3,,1018.4,,
2023-02-03,5.6,3.0,8.4,1.9,,,10.0,,1021.3,,
2023-02-04,5.6,3.5,6.2,2.7,,,25.0,,1015.0,,
2023-02-05,3.3,0.6,5.8,8.1,,,33.2,,1013.4,,
2023-02-06,2.3,0.0,4.5,18.6,,,44.1,,1017.9,,
2023-02-07,1.7,0.0,3.2,3.2,,,36.0,,1027.6,,
2023-02-08,1.1,-1.0,3.0,2.1,,,26.5,,1033.7,,
2023-02-09,3.9,2.0,6.0,1.2,,,24.1,,1035.5,,
2023-02-10,4.5,3.0,7.0,0.2,,,23.4,,1035.8,,
2023-02-11,4.3,2.0,7.0,0.0,,,17.1,,1033.2,,
2023-02-12,3.4,-0.2,7.0,0.2,,,10.7,,1029.4,,
2023-02-13,5.7,3.0,8.0,1.1,,,17.9,,1035.2,,
2023-02-14,4.4,0.7,8.1,0.0,,,9.0,,1029.7,,
2023-02-15,5.8,3.0,8.0,0.0,,,15.8,,1029.8,,
2023-02-16,5.4,1.4,8.0,0.0,,,10.2,,1031.9,,
2023-02-17,8.5,6.5,11.0,0.0,,,19.7,,1028.1,,
2023-02-18,10.4,8.0,13.1,0.0,,,19.5,,1024.2,,
2023-02-19,11.8,10.0,15.0,0.0,,,16.3,,1020.1,,
2023-02-20,10.5,7.0,14.0,2.5,,,17.1,,1020.8,,
2023-02-21,9.8,5.8,14.0,0.0,,,13.6,,1019.2,,
2023-02-22,10.8,8.9,14.0,0.0,,,11.2,,1016.4,,
2023-02-23,10.0,6.6,14.0,0.0,,,15.0,,1018.1,,
2023-02-24,8.1,6.0,10.0,0.0,,,10.9,,1017.7,,
2023-02-25,11.2,7.0,15.2,0.0,,,12.7,,1013.1,,
2023-02-26,14.3,12.0,17.1,0.0,,,16.3,,1014.0,,
2023-02-27,15.9,13.0,19.0,0.4,,,7.8,,1018.4,,
2023-02-28,10.4,9.0,14.0,2.1,,,23.0,,1024.3,,
2023-03-01,8.8,8.0,10.0,1.3,,,31.2,,1021.8,,
2023-03-02,7.9,7.0,9.0,0.4,,,26.2,,1020.8,,
2023-03-03,8.7,7.7,10.0,0.1,,,14.2,,1017.8,,
2023-03-04,9.6,8.6,11.1,0.9,,,7.8,,1017.8,,
2023-03-05,9.9,7.8,13.0,7.0,,,7.6,,1011.0,,
2023-03-06,9.5,7.7,12.0,1.5,,,8.2,,1013.3,,
2023-03-07,11.5,8.4,14.0,0.0,,,12.9,,1013.0,,
2023-03-08,12.1,11.0,15.0,0.7,,,13.5,,1012.5,,
2023-03-09,12.6,10.7,15.0,0.2,,,13.0,,1012.0,,
2023-03-10,13.8,11.5,17.0,0.0,,,16.8,,1009.9,,
2023-03-11,13.5,11.0,15.2,9.2,,,23.2,,1001.1,,
2023-03-12,9.7,8.0,12.4,0.8,,,22.9,,1008.8,,
2023-03-13,7.9,7.0,9.0,0.0,,,31.1,,1019.2,,
2023-03-14,8.2,6.0,11.2,0.0,,,19.3,,1016.7,,
2023-03-15,9.6,4.8,15.2,0.0,,,6.8,,1007.4,,
2023-03-16,11.2,9.0,13.5,8.4,,,14.0,,1007.5,,
2023-03-17,7.7,6.7,9.0,4.0,,,28.8,,1016.6,,
2023-03-18,7.3,7.0,8.2,3.9,,,22.0,,1019.0,,
2023-03-19,8.7,7.6,9.1,0.4,,,22.0,,1019.3,,
2023-03-20,9.5,5.6,12.0,0.0,,,9.4,,1020.0,,
2023-03-21,11.2,7.0,16.2,0.0,,,9.2,,1014.8,,
2023-03-22,9.8,9.0,12.0,5.1,,,20.2,,1012.9,,
2023-03-23,9.9,8.0,12.0,0.5,,,14.0,,1016.8,,
2023-03-24,10.1,5.8,14.0,0.0,,,11.2,,1017.6,,
2023-03-25,9.7,7.0,13.0,0.0,,,6.0,,1012.2,,
2023-03-26,11.4,9.0,15.0,0.6,,,7.0,,1010.0,,
2023-03-27,14.0,8.0,19.0,0.0,,,13.3,,1005.5,,
2023-03-28,9.4,6.0,14.9,13.8,,,17.8,,1005.8,,
2023-03-29,4.9,3.0,7.4,8.6,,,18.7,,1019.5,,
2023-03-30,6.5,2.9,9.4,0.0,,,11.8,,1023.6,,
2023-03-31,10.0,6.6,13.0,0.3,,,13.1,,1016.8,,
2023-04-01,14.3,11.0,18.0,0.7,,,16.3,,1008.2,,
2023-04-02,13.1,8.0,15.0,10.6,,,15.8,,1008.8,,
2023-04-03,14.3,7.7,20.0,4.7,,,15.7,,1010.1,,
2023-04-04,12.8,11.0,15.0,7.5,,,11.2,,1003.6,,
2023-04-05,8.5,6.7,12.0,6.3,,,18.1,,1010.7,,
2023-04-06,10.2,8.0,14.0,1.5,,,8.6,,1012.1,,
2023-04-07,9.7,8.0,12.0,1.5,,,17.6,,1015.5,,
2023-04-08,10.6,6.6,16.0,0.2,,,17.2,,1019.6,,
2023-04-09,10.9,9.0,13.6,0.1,,,26.9,,1018.8,,
2023-04-10,9.8,9.0,10.2,6.7,,,22.5,,1012.5,,
2023-04-11,9.7,8.9,10.0,6.6,,,20.0,,1006.9,,
2023-04-12,10.3,9.0,12.0,12.5,,,20.8,,1004.5,,
2023-04-13,12.8,10.0,17.0,0.0,,,11.2,,1010.6,,
2023-04-14,15.8,11.8,21.0,0.0,,,11.0,,1011.4,,
2023-04-15,17.3,14.0,21.0,0.0,,,8.0,,1012.8,,
2023-04-16,17.4,13.0,23.7,0.0,,,7.8,,1012.0,,
2023-04-17,15.3,12.0,20.0,0.6,,,16.3,,1010.5,,
2023-04-18,12.6,10.7,17.0,0.2,,,18.7,,1011.2,,
2023-04-19,12.5,9.9,16.0,3.3,,,12.4,,1010.6,,
2023-04-20,12.8,11.0,15.1,0.1,,,11.0,,1011.5,,
2023-04-21,13.7,11.6,16.2,0.3,,,11.4,,1011.8,,
2023-04-22,14.4,11.0,19.0,0.0,,,14.2,,1014.2,,
2023-04-23,12.5,10.0,16.0,0.0,,,20.5,,1016.0,,
2023-04-24,12.3,8.8,16.6,0.0,,,10.0,,1015.3,,
2023-04-25,15.1,11.4,20.0,0.1,,,9.6,,1009.4,,
2023-04-26,14.6,12.9,17.2,3.6,,,9.3,,1006.7,,
2023-04-27,11.3,10.0,13.1,12.2,,,18.7,,1010.6,,
2023-04-28,11.3,7.9,14.0,0.2,,,16.6,,1018.0,,
2023-04-29,12.0,9.6,15.0,0.0,,,11.6,,1016.2,,
2023-04-30,13.1,10.0,16.0,0.0,,,11.3,,1014.5,,
2023-05-01,15.2,11.0,20.0,0.0,,,10.0,,1018.1,,
2023-05-02,16.6,11.0,22.0,0.0,,,23.1,,1021.7,,
2023-05-03,16.8,13.4,24.0,0.6,,,19.9,,1020.1,,
2023-05-04,15.1,12.0,20.7,8.0,,,16.5,,1019.0,,
2023-05-05,13.4,12.0,15.0,0.3,,,25.6,,1016.6,,
2023-05-06,13.9,12.0,16.5,4.9,,,22.8,,1013.5,,
2023-05-07,14.8,12.9,18.1,0.0,,,18.0,,1016.8,,
2023-05-08,14.4,11.0,19.0,0.0,,,15.5,,1018.8,,
2023-05-09,13.7,12.0,16.2,0.0,,,26.6,,1019.6,,
2023-05-10,13.4,11.6,16.0,0.0,,,25.9,,1019.2,,
2023-05-11,13.2,11.8,15.0,0.0,,,29.0,,1019.1,,
2023-05-12,12.7,12.0,14.0,0.4,,,27.0,,1018.6,,
2023-05-13,14.2,10.0,18.0,0.0,,,13.8,,1022.0,,
2023-05-14,15.4,10.9,20.0,0.0,,,12.3,,1022.6,,
2023-05-15,19.0,14.9,24.0,0.0,,,10.1,,1016.3,,
2023-05-16,21.1,15.0,29.0,0.0,,,18.9,,1011.3,,
2023-05-17,17.0,15.0,22.0,29.1,,,18.0,,1009.6,,
2023-05-18,14.6,14.0,15.2,7.4,,,12.4,,1010.0,,
2023-05-19,15.5,13.5,17.5,2.2,,,10.9,,1013.4,,
2023-05-20,16.7,14.1,20.1,0.9,,,14.6,,1013.6,,
2023-05-21,17.0,14.0,22.0,0.2,,,14.1,,1010.2,,
2023-05-22,17.9,15.0,21.2,0.0,,,22.5,,1010.1,,
2023-05-23,17.1,15.0,21.0,1.8,,,15.6,,1010.9,,
2023-05-24,17.1,14.0,20.0,1.0,,,10.4,,1013.4,,
2023-05-25,17.8,13.9,21.0,0.2,,,12.2,,1014.4,,
2023-05-26,18.9,15.4,24.0,0.0,,,13.3,,1013.3,,
2023-05-27,19.0,16.6,22.1,0.0,,,16.0,,1012.0,,
2023-05-28,18.3,17.4,20.0,0.7,,,24.4,,1009.7,,
2023-05-29,18.8,17.0,21.0,0.8,,,20.5,,1009.9,,
2023-05-30,20.0,17.5,24.0,2.1,,,13.2,,1012.7,,
2023-05-31,20.5,16.8,26.0,0.3,,,12.5,,1015.7,,
2023-06-01,21.1,16.3,25.5,0.0,,,20.9,,1015.0,,
2023-06-02,21.9,16.8,27.2,0.0,,,21.8,,1011.9,,
2023-06-03,20.7,18.5,24.0,0.4,,,20.0,,1011.7,,
2023-06-04,19.2,17.0,21.0,7.8,,,20.0,,1017.3,,
2023-06-05,19.6,16.9,24.0,0.0,,,20.7,,1019.3,,
2023-06-06,20.5,17.0,24.0,0.0,,,24.6,,1018.1,,
2023-06-07,20.2,17.0,24.0,0.0,,,26.2,,1016.2,,
2023-06-08,21.0,18.6,24.0,0.0,,,24.8,,1013.4,,
2023-06-09,20.8,19.0,23.0,0.0,,,16.1,,1011.5,,
2023-06-10,20.3,16.7,23.0,0.0,,,9.9,,1009.1,,
2023-06-11,21.7,17.9,26.8,0.4,,,11.5,,1008.0,,
2023-06-12,20.8,19.0,23.5,0.3,,,18.7,,1009.3,,
2023-06-13,20.0,18.0,23.0,0.0,,,19.7,,1010.1,,
2023-06-14,20.5,18.4,24.0,1.5,,,14.5,,1012.2,,
2023-06-15,22.0,18.0,27.3,0.0,,,15.9,,1012.8,,
2023-06-16,23.5,19.6,28.0,0.0,,,21.3,,1007.5,,
2023-06-17,22.8,20.0,27.2,3.5,,,19.5,,1004.6,,
2023-06-18,22.9,20.1,26.0,2.1,,,17.6,,1008.6,,
2023-06-19,23.1,21.0,26.0,2.2,,,17.3,,1012.4,,
2023-06-20,22.4,19.9,26.0,2.7,,,12.3,,1015.2,,
2023-06-21,22.5,18.8,26.0,0.4,,,10.1,,1016.2,,
2023-06-22,24.0,20.8,30.0,0.0,,,13.8,,1017.6,,
2023-06-23,25.2,21.0,30.0,0.0,,,19.4,,1016.9,,
2023-06-24,25.7,20.7,31.7,0.0,,,19.6,,1014.5,,
2023-06-25,24.4,20.0,29.0,0.0,,,18.0,,1011.1,,
2023-06-26,23.4,20.5,26.0,0.0,,,14.4,,1009.5,,
2023-06-27,25.6,21.7,30.0,0.0,,,18.9,,1011.5,,
2023-06-28,25.0,20.9,28.0,0.0,,,11.8,,1010.8,,
2023-06-29,21.8,19.0,24.4,0.7,,,19.7,,1013.8,,
2023-06-30,22.2,17.5,26.0,0.0,,,8.0,,1014.0,,
2023-07-01,24.4,19.1,29.0,0.0,,,9.9,,1010.7,,
2023-07-02,25.2,20.5,30.5,0.0,,,7.8,,1008.4,,
2023-07-03,26.7,23.0,31.0,0.2,,,16.3,,1009.7,,
2023-07-04,26.8,22.8,32.0,0.0,,,20.2,,1012.6,,
2023-07-05,26.1,23.0,29.5,0.0,,,23.9,,1011.0,,
2023-07-06,27.3,24.0,31.5,0.0,,,21.7,,1009.5,,
2023-07-07,27.3,23.0,32.0,0.0,,,12.7,,1011.0,,
2023-07-08,24.9,22.0,28.0,9.2,,,20.8,,1013.3,,
2023-07-09,23.7,20.1,27.4,0.0,,,23.2,,1015.7,,
