time,tavg,tmin,tmax,prcp,wspd,pres,precip,yagis
2022-12-18,14.8,11.0,22.2,0.0,6.6,1023.6,,0
2022-12-19,14.8,9.0,21.0,0.0,7.6,1020.6,,0
2022-12-20,14.4,12.0,19.0,0.0,23.0,1017.5,,0
2022-12-21,11.5,8.0,17.5,0.0,18.2,1017.2,,0
2022-12-22,10.9,5.9,18.0,0.0,9.2,1017.7,,0
2022-12-23,11.3,5.8,19.0,0.0,10.0,1015.2,,0
2022-12-24,12.2,6.8,18.0,0.0,8.0,1014.4,,0
2022-12-25,13.9,8.3,19.4,0.0,15.9,1015.6,,0
2022-12-26,13.9,11.0,18.0,0.0,26.2,1021.4,,0
2022-12-27,11.3,7.0,18.0,0.0,13.2,1025.1,,0
2022-12-28,10.6,5.0,17.0,0.0,10.1,1025.4,,0
2022-12-29,11.1,6.0,19.2,0.0,8.2,1025.9,,0
2022-12-30,11.4,6.6,19.8,0.0,9.6,1027.9,,0
2022-12-31,11.8,7.0,19.0,0.0,10.6,1028.1,,0
2023-01-01,11.2,5.8,19.6,0.0,10.0,1028.0,,0
2023-01-02,11.2,6.6,20.7,0.0,10.8,1027.6,,0
2023-01-03,10.0,4.0,19.0,0.0,8.4,1025.6,,0
2023-01-04,10.0,4.0,17.6,0.0,8.8,1021.3,,0
2023-01-05,11.6,5.5,18.0,0.0,11.2,1018.5,,0
2023-01-06,11.3,6.4,18.0,0.0,9.4,1019.6,,0
2023-01-07,11.6,7.0,18.0,0.0,12.6,1020.7,,0
2023-01-08,10.0,5.6,17.0,0.0,10.8,1019.1,,0
2023-01-09,10.1,5.0,18.0,0.0,9.4,1020.5,,0
2023-01-10,11.7,6.3,14.0,0.5,12.5,1022.7,,0
2023-01-11,14.3,12.8,16.0,49.3,36.1,1017.4,,0
2023-01-12,9.7,8.0,11.1,42.9,15.8,1016.6,,0
2023-01-13,9.7,8.7,11.0,95.0,12.6,1017.2,,0
2023-01-14,10.9,6.9,17.0,10.9,11.1,1015.8,,0
2023-01-15,11.5,8.0,17.0,0.0,8.8,1016.9,,0
2023-01-16,12.2,8.0,18.0,0.0,11.5,1015.3,,0
2023-01-17,12.6,8.7,16.0,0.7,10.9,1020.3,,0
2023-01-18,13.9,11.0,17.6,0.0,10.9,1022.9,,0
2023-01-19,12.8,8.8,19.0,0.0,8.7,1023.5,,0
2023-01-20,12.2,7.3,17.2,0.8,8.6,1018.8,,0
2023-01-21,12.3,9.0,18.0,0.0,7.8,1019.9,,0
2023-01-22,12.3,7.5,19.3,0.0,9.2,1021.1,,0
2023-01-23,12.0,6.5,19.1,0.0,8.3,1022.1,,0
2023-01-24,12.2,6.5,19.0,0.0,9.2,1022.0,,0
2023-01-25,11.2,5.2,18.8,0.0,8.0,1020.1,,0
2023-01-26,11.1,5.5,17.4,0.0,7.4,1019.7,,0
2023-01-27,14.4,8.4,17.2,23.7,28.1,1011.8,,0
2023-01-28,11.8,8.1,17.4,0.5,10.4,1010.6,,0
2023-01-29,11.2,7.0,17.9,0.0,11.9,1012.7,,0
2023-01-30,11.1,6.4,16.4,5.6,12.6,1009.9,,0
2023-01-31,9.6,7.0,13.3,0.0,26.6,1006.4,,0
2023-02-01,9.1,7.0,12.5,0.0,31.6,1009.5,,0
2023-02-02,8.8,6.0,14.0,0.0,24.7,1018.5,,0
2023-02-03,8.6,2.0,14.0,0.4,10.1,1020.6,,0
2023-02-04,8.9,4.9,12.5,5.0,14.6,1014.2,,0
2023-02-05,7.2,4.3,10.0,0.5,12.5,1006.1,,0
2023-02-06,8.6,5.3,12.0,6.4,31.3,1002.5,,0
2023-02-07,7.6,5.0,11.0,0.0,33.9,1015.0,,0
2023-02-08,5.9,2.8,11.0,0.0,28.3,1023.5,,0
2023-02-09,6.4,2.0,12.0,0.0,15.4,1027.0,,0
2023-02-10,6.7,2.0,11.0,0.0,17.4,1027.3,,0
2023-02-11,6.8,0.1,14.4,0.0,13.0,1025.0,,0
2023-02-12,6.9,1.3,14.0,0.0,10.8,1023.1,,0
2023-02-13,8.7,2.3,15.0,0.0,16.1,1025.5,,0
2023-02-14,8.3,1.6,14.2,0.0,12.3,1022.6,,0
2023-02-15,9.7,3.5,14.5,0.0,28.6,1021.2,,0
2023-02-16,8.7,5.0,14.0,0.0,18.2,1026.5,,0
2023-02-17,8.2,1.4,14.1,0.0,10.0,1029.7,,0
2023-02-18,9.7,3.8,15.0,0.0,11.0,1027.6,,0
2023-02-19,10.5,4.8,16.0,0.0,10.3,1025.2,,0
2023-02-20,11.6,5.9,16.5,0.0,8.7,1021.6,,0
2023-02-21,13.7,9.1,19.7,0.0,16.2,1019.4,,0
2023-02-22,11.8,5.5,17.0,0.0,9.9,1017.5,,0
2023-02-23,12.3,7.0,18.0,0.0,10.6,1015.6,,0
2023-02-24,13.1,6.1,18.5,0.1,9.3,1016.6,,0
2023-02-25,13.3,8.2,17.0,0.8,10.4,1018.1,,0
2023-02-26,13.2,8.8,17.0,0.3,7.1,1021.9,,0
2023-02-27,15.2,8.9,22.1,0.0,9.3,1024.8,,0
2023-02-28,17.3,12.0,24.6,0.0,10.1,1022.3,,0
2023-03-01,17.1,11.6,23.2,0.0,8.9,1017.1,,0
2023-03-02,16.5,10.0,21.1,0.0,8.1,1013.1,,0
2023-03-03,18.9,12.0,25.0,0.0,14.7,1010.9,,0
2023-03-04,14.8,8.5,19.0,0.0,6.7,1016.3,,0
2023-03-05,13.8,11.0,18.0,7.1,13.5,1011.5,,0
2023-03-06,12.3,6.7,17.2,8.4,9.7,1012.2,,0
2023-03-07,12.6,6.8,17.2,0.0,8.3,1016.1,,0
2023-03-08,13.2,8.6,17.5,0.0,10.7,1015.8,,0
2023-03-09,14.3,7.6,18.0,0.0,11.2,1015.7,,0
2023-03-10,15.6,12.2,18.0,1.0,16.3,1016.4,,0
2023-03-11,15.8,12.6,17.5,3.8,20.2,1012.3,,0
2023-03-12,15.9,13.2,17.5,19.3,21.5,1005.8,,0
2023-03-13,12.9,12.0,16.0,14.5,14.1,1007.0,,0
2023-03-14,12.4,10.0,17.6,4.8,11.5,1009.6,,0
2023-03-15,13.6,7.1,17.5,0.0,11.2,1008.5,,0
2023-03-16,12.8,10.9,17.3,11.7,14.2,1009.6,,0
2023-03-17,12.5,7.8,16.6,68.6,12.6,1009.7,,0
2023-03-18,13.6,10.0,19.7,0.5,11.2,1010.0,,0
2023-03-19,15.0,9.4,21.1,0.0,23.3,1008.4,,0
2023-03-20,17.7,13.2,24.5,0.0,20.1,1011.5,,0
2023-03-21,16.3,10.7,21.0,0.0,14.0,1011.8,,0
2023-03-22,14.3,10.0,18.4,0.4,7.2,1012.0,,0
2023-03-23,14.5,11.7,18.6,1.5,8.7,1013.3,,0
2023-03-24,15.2,10.9,20.0,0.3,9.4,1012.7,,0
2023-03-25,17.2,10.7,24.6,0.0,14.4,1009.2,,0
2023-03-26,15.7,10.0,20.0,0.0,10.1,1009.7,,0
2023-03-27,15.8,9.9,19.2,0.3,11.5,1011.6,,0
2023-03-28,16.9,15.9,19.4,0.0,31.0,1008.9,,0
2023-03-29,12.4,9.0,15.6,0.0,29.4,1011.3,,0
2023-03-30,10.4,5.0,15.2,0.0,27.4,1020.9,,0
2023-03-31,12.4,5.0,19.0,0.0,19.8,1018.6,,0
2023-04-01,14.0,8.0,18.0,0.3,10.5,1016.9,,0
2023-04-02,15.9,13.6,18.2,0.2,9.7,1016.4,,0
2023-04-03,15.1,12.0,18.6,0.0,8.9,1015.1,,0
2023-04-04,15.9,9.6,20.0,0.0,12.4,1008.0,,0
2023-04-05,16.1,11.6,20.0,0.0,13.0,1010.2,,0
2023-04-06,14.6,9.0,19.5,4.1,13.2,1012.6,,0
2023-04-07,13.0,10.0,16.7,3.3,12.1,1013.3,,0
2023-04-08,14.7,9.4,19.0,0.0,8.8,1017.3,,0
2023-04-09,17.2,11.4,22.0,0.5,12.0,1014.9,,0
2023-04-10,14.1,13.0,16.0,2.5,18.1,1008.5,,0
2023-04-11,14.2,9.6,19.0,0.3,12.2,1004.3,,0
2023-04-12,14.4,9.7,18.7,0.0,16.3,1004.1,,0
2023-04-13,15.8,9.8,21.0,11.4,21.0,1010.3,,0
2023-04-14,15.1,10.0,19.0,0.0,11.4,1018.6,,0
2023-04-15,15.8,10.4,20.5,0.0,8.9,1018.8,,0
2023-04-16,18.7,11.9,25.1,0.0,10.5,1013.8,,0
2023-04-17,18.1,13.0,23.6,0.0,8.4,1012.3,,0
2023-04-18,18.9,12.8,25.6,0.0,9.2,1012.0,,0
2023-04-19,16.9,11.9,21.1,0.0,13.9,1009.7,,0
2023-04-20,17.6,11.5,23.0,0.0,17.5,1008.7,,0
2023-04-21,18.1,13.5,23.3,0.0,15.2,1009.8,,0
2023-04-22,16.9,13.0,20.5,0.0,10.6,1011.9,,0
2023-04-23,16.9,11.3,21.0,0.0,10.5,1011.4,,0
2023-04-24,17.8,14.9,23.2,0.0,19.5,1012.2,,0
2023-04-25,16.8,11.7,20.3,0.4,10.9,1013.3,,0
2023-04-26,17.2,13.6,20.0,1.8,14.8,1011.8,,0
2023-04-27,15.2,13.0,19.4,2.3,12.0,1007.9,,0
2023-04-28,16.9,12.6,22.2,2.8,15.7,1008.9,,0
2023-04-29,16.7,12.4,22.3,0.0,22.8,1009.2,,0
2023-04-30,16.9,13.0,22.0,0.0,19.3,1011.8,,0
2023-05-01,16.9,10.6,22.0,0.0,12.3,1016.2,,0
2023-05-02,18.5,12.9,23.7,0.0,11.3,1018.9,,0
2023-05-03,20.1,13.4,26.0,0.0,9.6,1020.7,,0
2023-05-04,21.0,16.0,25.6,0.0,13.9,1017.4,,0
2023-05-05,22.0,17.3,26.0,1.6,19.1,1007.0,,0
2023-05-06,16.4,13.2,19.0,47.5,11.4,1007.3,,0
2023-05-07,17.8,14.4,21.0,24.4,9.7,1011.7,,0
2023-05-08,19.4,14.3,24.0,0.0,11.1,1013.2,,0
2023-05-09,19.4,13.7,23.0,0.0,7.6,1013.6,,0
2023-05-10,20.2,16.8,23.0,0.0,7.2,1012.5,,0
2023-05-11,21.1,16.9,24.0,0.0,8.1,1010.5,,0
2023-05-12,21.6,17.7,26.1,0.0,12.7,1009.6,,0
2023-05-13,22.7,19.0,27.5,0.0,18.8,1013.9,,0
2023-05-14,21.4,16.0,28.0,0.0,10.8,1016.5,,0
2023-05-15,23.9,17.9,32.0,0.0,14.4,1013.6,,0
2023-05-16,23.8,17.6,31.1,0.0,8.1,1010.9,,0
2023-05-17,23.6,18.2,29.0,0.0,11.6,1006.9,,0
2023-05-18,20.5,19.0,23.5,0.0,20.4,1007.6,,0
2023-05-19,18.9,15.4,23.0,0.5,15.4,1010.2,,0
2023-05-20,20.9,15.3,25.1,1.0,14.4,1008.8,,0
2023-05-21,20.3,16.7,23.0,0.0,10.0,1009.0,,0
2023-05-22,20.7,16.5,24.0,0.5,11.2,1005.5,,0
2023-05-23,19.2,16.0,23.6,0.0,16.5,1009.0,,0
2023-05-24,19.4,15.6,22.0,69.3,11.0,1012.8,,0
2023-05-25,20.7,15.9,24.0,0.0,11.9,1012.0,,0
2023-05-26,20.3,16.0,23.1,0.0,10.3,1012.0,,0
2023-05-27,23.0,17.0,29.0,0.4,12.3,1007.5,,0
2023-05-28,22.2,18.0,26.0,0.5,10.5,1006.0,,0
2023-05-29,18.4,17.0,21.2,10.9,13.4,1007.5,,0
2023-05-30,19.3,16.7,22.0,45.0,11.8,1013.4,,0
2023-05-31,20.5,16.5,24.4,8.4,11.0,1014.5,,0
2023-06-01,20.8,16.6,24.6,0.0,8.8,1013.1,,0
2023-06-02,22.2,17.6,27.4,0.0,10.1,1010.2,,0
2023-06-03,21.8,18.6,24.8,0.5,11.9,1009.2,,0
2023-06-04,22.0,19.6,25.3,1.5,9.6,1013.3,,0
2023-06-05,22.3,18.5,26.0,0.0,11.2,1012.5,,0
2023-06-06,24.8,18.9,30.7,0.0,12.5,1011.9,,0
2023-06-07,26.7,20.0,32.8,0.0,12.1,1010.9,,0
2023-06-08,24.4,20.9,29.0,0.0,11.2,1009.6,,0
2023-06-09,24.4,20.0,29.1,0.0,9.6,1007.6,,0
2023-06-10,25.1,21.3,29.0,0.0,14.6,1004.8,,0
2023-06-11,23.5,21.9,25.5,0.1,9.3,1006.2,,0
2023-06-12,22.6,20.0,26.0,1.6,11.1,1006.2,,0
2023-06-13,22.6,17.8,26.0,1.3,10.9,1006.2,,0
2023-06-14,23.4,19.0,27.0,0.0,11.8,1007.9,,0
2023-06-15,25.6,20.2,30.0,0.0,13.7,1009.7,,0
2023-06-16,24.6,20.4,30.1,0.2,9.1,1008.7,,0
2023-06-17,23.3,19.7,27.0,0.0,10.0,1005.6,,0
2023-06-18,23.8,19.4,27.0,0.5,14.2,1007.3,,0
2023-06-19,24.6,20.2,28.7,0.0,11.9,1009.1,,0
2023-06-20,28.6,23.4,34.6,0.0,23.1,1009.8,,0
2023-06-21,27.1,23.6,32.6,0.0,14.2,1009.7,,0
2023-06-22,29.4,24.1,35.3,0.0,17.2,1010.2,,0
2023-06-23,29.6,22.7,36.2,0.0,13.9,1010.6,,0
2023-06-24,29.4,25.0,36.0,0.0,15.4,1010.1,,0
2023-06-25,28.4,21.3,37.0,0.0,12.2,1007.5,,0
2023-06-26,26.2,20.8,29.0,0.0,7.8,1005.2,,0
2023-06-27,26.4,21.9,29.0,0.0,9.3,1005.8,,0
2023-06-28,26.2,22.9,29.0,0.0,10.0,1008.1,,0
2023-06-29,26.4,23.0,29.0,0.0,8.2,1008.7,,0
2023-06-30,28.6,23.8,34.6,0.0,13.3,1007.2,,0
2023-07-01,27.8,24.7,32.3,0.0,12.3,1007.0,,0
2023-07-02,26.9,22.9,30.0,0.0,10.0,1008.5,,0
2023-07-03,26.7,22.7,29.0,0.0,9.3,1010.1,,0
2023-07-04,27.8,23.5,31.0,0.0,10.0,1009.2,,0
2023-07-05,27.7,23.0,31.3,0.0,9.2,1007.0,,0
2023-07-06,27.4,22.9,30.8,0.0,9.3,1005.6,,0
2023-07-07,28.0,24.7,31.6,0.0,8.3,1005.7,,0
2023-07-08,31.8,25.6,38.3,0.0,17.7,1005.1,,0
2023-07-09,30.3,26.8,35.3,0.0,36.3,1006.9,,0
2023-07-10,30.4,26.0,35.7,0.0,24.1,1009.0,,0
2023-07-11,30.4,26.0,37.0,0.0,19.8,1011.2,,0
2023-07-12,30.6,24.0,37.1,0.0,14.5,1012.8,,0
2023-07-13,32.9,24.1,39.0,0.0,12.6,1010.9,,0
2023-07-14,35.3,27.6,41.7,0.0,13.5,1007.6,,0
2023-07-15,37.6,31.0,44.0,0.0,20.7,1007.0,,0
2023-07-16,35.3,30.6,41.2,0.0,16.7,1006.4,,0
2023-07-17,34.6,29.5,41.1,0.0,14.1,1006.5,,0
2023-07-18,33.3,28.3,40.7,0.0,15.1,1004.4,,0
2023-07-19,33.3,28.0,40.2,0.0,15.1,1003.5,,0
2023-07-20,31.9,24.5,40.0,0.0,14.3,1004.4,,0
2023-07-21,31.9,24.8,41.0,0.0,11.8,1006.3,,0
2023-07-22,34.4,26.6,42.8,0.0,14.8,1008.3,,0
2023-07-23,38.0,30.3,44.5,0.0,21.4,1007.8,,0
2023-07-24,35.6,32.0,40.0,0.0,29.2,1005.1,,0
2023-07-25,35.3,29.6,41.9,0.0,21.6,1003.7,,0
2023-07-26,33.8,30.0,41.0,0.0,17.2,1004.4,,0
2023-07-27,29.9,26.0,34.5,0.0,10.1,1005.2,,0
2023-07-28,30.3,24.7,38.6,0.0,15.4,1006.1,,0
2023-07-29,30.2,24.2,37.0,0.0,11.5,1004.4,,0
2023-07-30,30.6,25.2,38.3,0.0,12.7,1002.8,,0
2023-07-31,30.5,25.2,37.4,0.0,13.0,1002.7,,0
2023-08-01,28.7,24.5,32.1,0.0,10.9,1004.9,,0
2023-08-02,28.9,25.0,32.6,0.0,9.8,1007.3,,0
2023-08-03,28.9,24.6,32.3,0.0,9.2,1008.3,,0
2023-08-04,30.3,26.0,34.4,0.0,9.5,1006.8,,0
2023-08-05,29.8,25.8,33.0,0.0,9.9,1005.3,,0
2023-08-06,29.3,27.6,32.4,0.0,11.9,1006.6,,0
2023-08-07,28.2,26.0,31.9,0.0,9.7,1007.2,,0
2023-08-08,28.3,23.9,32.0,0.0,9.4,1005.4,,0
2023-08-09,28.5,25.9,32.0,0.0,9.7,1006.6,,0
2023-08-10,28.3,25.7,31.4,0.0,10.3,1009.4,,0
2023-08-11,27.8,24.0,31.0,0.0,10.3,1010.1,,0
2023-08-12,27.9,23.3,32.0,0.0,9.1,1009.4,,0
2023-08-13,30.3,22.8,36.0,0.0,10.2,1008.0,,0
2023-08-14,32.1,24.7,39.2,0.0,7.8,1008.5,,0
2023-08-15,30.0,25.6,33.0,0.0,8.4,1008.9,,0
2023-08-16,29.6,25.4,33.0,0.0,7.9,1006.8,,0
2023-08-17,29.3,26.5,32.2,0.0,9.2,1006.4,,0
2023-08-18,29.5,26.7,32.0,0.0,8.4,1007.2,,0
2023-08-19,29.3,27.0,32.0,0.0,9.4,1007.8,,0
2023-08-20,29.1,25.8,32.0,0.0,9.3,1007.4,,0
2023-08-21,28.9,26.0,32.0,0.0,9.0,1007.3,,0
2023-08-22,29.4,25.8,32.0,0.0,9.2,1008.2,,0
2023-08-23,30.2,25.5,36.7,0.0,10.7,1008.7,,0
2023-08-24,29.2,25.0,33.0,0.0,12.2,1008.6,,0
2023-08-25,29.1,25.0,32.0,0.0,9.0,1007.9,,0
2023-08-26,29.1,25.6,32.7,0.0,9.2,1007.5,,0
2023-08-27,28.4,25.0,31.0,0.0,11.4,1006.0,,0
2023-08-28,28.7,24.3,32.0,1.3,10.9,1003.9,,0
2023-08-29,29.4,23.8,34.0,0.0,13.4,1003.0,,0
2023-08-30,28.6,24.4,31.5,0.0,11.1,1007.3,,0
2023-08-31,27.8,25.0,31.0,0.1,12.1,1011.4,,0
2023-09-01,27.2,22.6,31.0,0.0,9.3,1011.7,,0
2023-09-02,26.8,22.4,30.2,0.0,10.5,1010.0,,0
2023-09-03,28.6,23.2,33.0,0.0,12.2,1007.6,,0
2023-09-04,26.7,23.0,31.0,0.0,11.9,1006.1,,0
2023-09-05,26.8,22.3,31.5,0.0,11.3,1008.3,,0
2023-09-06,27.4,23.0,31.1,0.9,11.7,1012.0,,0
2023-09-07,27.4,22.9,31.0,0.0,11.0,1010.2,,0
2023-09-08,28.4,23.7,32.0,0.0,8.5,1008.1,,0
2023-09-09,28.2,24.3,33.0,0.0,10.2,1007.8,,0
2023-09-10,29.1,24.6,32.0,0.0,13.4,1006.6,,0
2023-09-11,27.9,24.0,32.0,0.0,12.9,1006.2,,0
2023-09-12,27.9,21.9,34.0,0.0,15.1,1008.2,,0
2023-09-13,28.3,23.0,34.0,0.0,16.6,1010.9,,0
2023-09-14,27.8,23.8,34.0,0.0,14.9,1011.2,,0
2023-09-15,27.1,20.7,33.7,0.0,12.6,1011.7,,0
2023-09-16,27.8,19.6,34.1,0.0,14.5,1011.0,,0
2023-09-17,28.6,21.2,35.2,0.0,12.6,1009.5,,0
2023-09-18,28.0,24.0,34.0,0.0,14.2,1008.3,,0
2023-09-19,27.4,22.4,34.0,0.0,12.2,1008.9,,0
2023-09-20,26.4,20.7,32.4,0.0,12.8,1011.1,,0
2023-09-21,26.1,19.9,32.0,0.0,10.9,1012.0,,0
2023-09-22,26.8,22.0,33.0,0.0,10.2,1012.9,,0
2023-09-23,30.4,21.9,38.7,0.0,13.3,1011.3,,0
2023-09-24,29.4,24.6,37.0,0.0,14.8,1009.1,,0
2023-09-25,27.5,22.3,34.0,0.0,10.5,1009.0,,0
2023-09-26,26.8,21.3,31.0,0.0,9.2,1008.7,,0
2023-09-27,26.1,21.3,30.0,0.0,9.1,1011.1,,0
2023-09-28,25.8,21.6,29.0,0.0,15.4,1013.5,,0
2023-09-29,25.8,21.6,29.6,0.0,13.4,1014.2,,0
2023-09-30,25.1,22.0,28.2,0.0,12.6,1011.4,,0
2023-10-01,22.1,20.0,24.7,0.8,11.3,1010.3,,0
2023-10-02,25.6,20.3,30.0,0.0,16.5,1011.2,,0
2023-10-03,26.1,22.6,30.0,0.0,13.5,1014.9,,0
2023-10-04,24.5,20.4,29.0,0.0,14.3,1017.6,,0
2023-10-05,23.6,18.5,28.5,0.0,11.8,1018.6,,0
2023-10-06,23.8,18.5,28.6,0.0,13.0,1015.9,,0
2023-10-07,24.9,18.8,31.0,0.0,11.7,1015.8,,0
2023-10-08,24.2,18.3,29.5,0.0,11.6,1015.1,,0
2023-10-09,24.1,19.0,29.1,0.0,11.6,1014.3,,0
2023-10-10,24.1,18.5,29.1,0.0,12.6,1012.8,,0
2023-10-11,24.6,19.9,30.0,0.0,13.7,1014.2,,0
2023-10-12,24.1,20.0,30.0,0.0,13.4,1016.7,,0
2023-10-13,23.6,18.4,28.1,0.0,12.4,1017.2,,0
2023-10-14,22.9,18.0,27.7,1.6,11.3,1014.8,,0
2023-10-15,22.1,18.8,25.4,0.9,12.8,1011.1,,0
2023-10-16,22.4,16.6,27.0,0.0,11.7,1011.5,,0
2023-10-17,22.2,17.5,26.4,0.2,9.7,1014.3,,0
2023-10-18,21.4,19.0,25.2,14.5,11.5,1012.5,,0
2023-10-19,22.3,19.0,27.0,0.0,15.4,1013.5,,0
2023-10-20,21.2,17.4,25.2,0.0,9.5,1017.1,,0
2023-10-21,21.3,16.3,25.2,0.0,9.1,1018.8,,0
2023-10-22,22.4,16.7,28.2,0.0,9.5,1017.5,,0
2023-10-23,23.0,17.3,29.2,0.0,7.6,1016.2,,0
2023-10-24,23.4,17.2,30.7,0.0,8.7,1013.8,,0
2023-10-25,22.4,17.0,27.0,0.0,9.0,1014.6,,0
2023-10-26,21.9,18.0,27.0,0.0,6.9,1014.5,,0
2023-10-27,22.4,17.0,28.0,0.0,9.7,1012.9,,0
2023-10-28,21.8,17.4,26.5,0.0,9.3,1014.1,,0
2023-10-29,22.3,17.4,28.0,0.0,9.4,1014.9,,0
2023-10-30,22.2,17.0,27.0,0.0,8.9,1016.2,,0
2023-10-31,23.4,18.5,30.0,1.3,10.7,1016.3,,0
2023-11-01,22.2,17.8,28.0,2.0,14.0,1015.4,,0
2023-11-02,20.4,18.0,24.0,0.0,11.2,1013.9,,0
2023-11-03,21.9,18.7,25.0,1.3,10.5,1014.4,,0
2023-11-04,21.4,18.0,25.1,0.5,9.5,1015.4,,0
2023-11-05,22.4,19.0,24.0,0.0,14.0,1015.2,,0
2023-11-06,22.3,20.0,26.0,22.9,9.5,1016.2,,0
2023-11-07,20.8,18.0,25.1,0.0,8.1,1018.9,,0
2023-11-08,20.8,16.7,26.0,0.0,8.7,1018.3,,0
2023-11-09,19.8,16.1,25.0,0.0,8.3,1016.4,,0
2023-11-10,20.3,15.5,25.0,0.0,8.2,1017.3,,0
2023-11-11,21.0,17.3,24.0,0.2,11.5,1018.2,,0
2023-11-12,20.5,18.0,23.5,0.0,8.5,1017.1,,0
2023-11-13,19.7,17.6,23.1,7.0,11.6,1015.6,,0
2023-11-14,19.2,16.0,24.0,5.5,15.4,1013.1,,0
2023-11-15,17.9,12.3,25.0,0.0,10.4,1015.4,,0
2023-11-16,19.2,14.7,23.0,0.0,12.2,1014.9,,0
2023-11-17,17.9,12.7,23.0,0.0,16.8,1015.6,,0
2023-11-18,17.8,12.9,22.0,2.5,18.7,1006.8,,0
2023-11-19,12.8,10.6,15.2,0.0,37.9,1006.1,,0
2023-11-20,14.8,11.4,19.2,0.0,29.8,1012.0,,0
2023-11-21,16.0,10.2,20.5,0.0,17.0,1017.8,,0
2023-11-22,14.2,12.0,16.0,0.8,10.5,1020.5,,0
2023-11-23,16.7,13.5,22.0,7.9,9.7,1018.2,,0
2023-11-24,16.9,11.7,21.0,0.0,10.2,1012.7,,0
2023-11-25,17.9,14.0,21.0,45.7,18.2,1002.2,,0
2023-11-26,18.2,14.0,24.0,9.9,33.9,997.6,,0
2023-11-27,10.6,8.0,14.3,0.0,31.4,1014.6,,0
2023-11-28,11.6,6.0,15.5,0.0,17.6,1019.8,,0
2023-11-29,13.8,11.9,16.1,1.5,13.2,1018.5,,0
2023-11-30,15.3,12.7,18.6,34.8,12.4,1020.4,,0
2023-12-01,15.8,13.0,20.5,0.5,7.1,1022.6,,0
2023-12-02,14.7,10.7,20.5,0.0,7.8,1021.6,,0
2023-12-03,15.8,11.8,19.0,0.0,5.9,1020.9,,0
2023-12-04,16.6,14.2,22.0,0.5,7.2,1018.9,,0
2023-12-05,16.7,13.0,23.2,0.0,10.5,1014.9,,0
2023-12-06,13.0,11.0,15.0,0.5,10.1,1012.6,,0
2023-12-07,14.3,10.7,17.0,7.1,6.8,1015.1,,0
2023-12-08,13.6,13.0,15.0,28.4,12.4,1010.8,,0
2023-12-09,12.7,10.0,17.0,7.1,11.0,1009.2,,0
2023-12-10,12.9,8.0,17.0,0.0,10.1,1017.2,,0
2023-12-11,12.9,10.0,17.0,9.4,10.3,1015.2,,0
2023-12-12,13.6,8.7,19.0,0.3,6.7,1014.8,,0
2023-12-13,14.1,10.0,20.0,0.0,16.9,1015.3,,0
2023-12-14,13.4,8.7,19.0,0.0,8.9,1020.0,,0
2023-12-15,14.7,10.2,18.0,2.3,8.2,1022.3,,0
2023-12-16,15.4,13.8,19.0,42.9,9.9,1020.6,,0
2023-12-17,15.9,13.0,21.4,23.4,17.4,1023.5,,0
2023-12-18,12.9,9.0,19.0,0.0,13.0,1024.2,,0
2023-12-19,12.7,9.1,19.0,0.0,11.4,1022.4,,0
2023-12-20,12.8,6.5,18.5,0.1,8.8,1019.9,,0
2023-12-21,13.6,11.0,19.0,22.0,16.9,1009.6,,0
2023-12-22,12.6,8.0,16.6,28.7,9.6,1004.1,,0
2023-12-23,13.8,11.0,18.1,10.4,15.6,1006.6,,0
2023-12-24,12.1,6.4,19.0,0.0,9.6,1015.0,,0
2023-12-25,12.6,7.4,18.2,0.0,9.3,1020.7,,0
2023-12-26,12.8,8.0,20.0,0.0,9.0,1023.8,,0
2023-12-27,15.2,9.5,22.0,0.0,12.7,1022.0,,0
2023-12-28,15.2,11.7,22.0,0.0,12.5,1022.8,,0
2023-12-29,12.9,7.3,20.0,0.0,8.9,1023.4,,0
2023-12-30,13.0,7.6,19.0,0.0,8.0,1022.8,,0
2023-12-31,13.8,10.7,20.0,0.0,10.8,1021.0,,0
2024-01-01,12.4,10.1,15.0,3.7,8.8,1020.7,,0
2024-01-02,14.1,11.7,17.0,13.7,7.5,1018.9,,0
2024-01-03,14.3,9.6,19.0,0.0,8.3,1017.5,,0
2024-01-04,15.1,11.6,18.0,0.3,6.0,1014.9,,0
2024-01-05,16.0,12.6,21.2,0.0,14.2,1016.1,,0
2024-01-06,15.2,8.8,20.0,0.4,12.5,1021.6,,0
2024-01-07,18.1,16.0,19.0,2.0,33.9,1015.1,,0
2024-01-08,17.7,16.8,19.0,14.2,27.4,1012.8,,0
2024-01-09,13.2,12.0,16.9,1.5,12.1,1011.4,,0
2024-01-10,10.8,9.0,12.0,26.2,11.6,1012.0,,0
2024-01-11,11.8,8.7,17.0,7.1,13.3,1013.8,,0
2024-01-12,11.2,7.3,15.2,0.0,11.8,1010.0,,0
2024-01-13,10.6,8.0,15.0,0.0,23.0,1009.3,,0
2024-01-14,9.9,5.7,15.2,0.0,15.7,1013.7,,0
2024-01-15,11.6,6.5,15.5,0.5,10.9,1017.3,,0
2024-01-16,13.9,10.5,18.0,9.9,11.5,1014.8,,0
2024-01-17,14.2,12.0,18.5,0.5,7.9,1017.8,,0
2024-01-18,14.0,11.5,16.1,14.2,10.6,1020.3,,0
2024-01-19,16.4,13.4,19.0,0.0,15.2,1018.1,,0
2024-01-20,16.1,12.0,19.0,1.0,8.4,1018.4,,0
