time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-11-17,-1.3,-9.2,9.0,,,,5.9,,1023.9,
2021-11-18,-1.0,-9.0,9.2,,,,3.1,,1022.7,
2021-11-19,1.0,-5.7,9.0,,,,4.0,,1017.3,
2021-11-20,0.9,-6.1,7.0,,,,5.1,,1013.9,
2021-11-21,0.3,-4.0,9.0,,,,7.5,,1018.1,
2021-11-22,-0.4,-8.4,9.7,,,,5.7,,1022.7,
2021-11-23,-0.6,-8.6,8.0,,,,6.1,,1023.0,
2021-11-24,1.7,-5.0,7.0,,,,10.4,,1018.9,
2021-11-25,0.9,0.0,2.0,5.6,,,12.3,,1019.8,
2021-11-26,1.7,0.0,5.4,8.9,1.0,,5.6,,1021.3,
2021-11-27,1.7,-2.5,5.7,0.3,,,4.6,,1023.5,
2021-11-28,3.2,-1.4,6.8,0.0,,,8.3,,1021.3,
2021-11-29,4.1,-1.2,11.0,1.5,,,6.3,,1023.9,
2021-11-30,7.6,1.1,13.0,0.0,,,15.5,,1017.2,
2021-12-01,0.1,-5.0,7.5,1.3,,,19.2,,1007.3,
2021-12-02,-9.6,-14.0,-3.5,5.1,4.0,,3.7,,1017.2,
2021-12-03,-13.4,-17.3,-7.7,0.0,3.0,,2.2,,1024.0,
2021-12-04,-12.4,-17.6,-8.0,,3.0,,1.3,,1022.7,
2021-12-05,-6.6,-10.3,1.0,30.0,,,4.4,,1019.1,
2021-12-06,-9.1,-13.4,-3.0,0.0,2.0,,3.1,,1023.7,
2021-12-07,-5.7,-14.0,2.1,,2.0,,5.3,,1023.8,
2021-12-08,1.2,-6.3,5.0,,2.0,,10.3,,1015.7,
2021-12-09,0.6,-2.3,3.0,0.5,,,6.4,,1018.3,
2021-12-10,-1.7,-5.0,2.5,0.0,1.0,,11.0,,1026.0,
2021-12-11,-3.7,-9.4,2.1,,,,5.4,,1027.4,
2021-12-12,-3.9,-9.0,3.0,,,,4.7,,1028.7,
2021-12-13,-5.1,-10.0,0.2,,,,4.5,,1026.8,
2021-12-14,-1.2,-8.3,3.0,,,,8.8,,1022.4,
2021-12-15,1.4,-5.9,7.4,0.0,,,9.8,,1019.6,
2021-12-16,2.6,-0.2,7.9,,,,12.7,,1019.7,
2021-12-17,0.3,-1.0,3.7,2.5,,,5.8,,1013.6,
2021-12-18,0.0,-2.3,2.0,0.3,,,7.7,,1010.6,
2021-12-19,0.6,-1.4,2.2,1.0,,,11.7,,1012.8,
2021-12-20,1.4,0.0,4.3,1.5,3.0,,16.1,,1008.5,
2021-12-21,-3.6,-7.0,0.7,30.0,,,17.5,,1007.5,
2021-12-22,-9.8,-14.0,-6.0,9.9,,,14.2,,1015.1,
2021-12-23,-10.4,-15.4,-6.7,0.0,1.0,,5.4,,1014.7,
2021-12-24,-12.5,-17.5,-8.0,,1.0,,4.8,,1015.5,
2021-12-25,-9.4,-16.8,-5.0,,,,5.2,,1020.3,
2021-12-26,-8.2,-13.0,-1.0,,,,4.9,,1022.3,
2021-12-27,-9.1,-15.5,-1.2,,,,3.2,,1023.5,
2021-12-28,-9.0,-15.3,-1.5,,,,6.9,,1020.4,
2021-12-29,-9.3,-16.2,0.0,,,,4.2,,1017.8,
2021-12-30,-9.1,-15.3,-0.7,,,,4.1,,1018.0,
2021-12-31,-9.7,-16.0,-1.5,,,,3.9,,1019.6,
2022-01-01,-7.6,-14.0,-4.0,0.5,,,2.7,,1017.3,
2022-01-02,-3.3,-6.0,-1.0,0.8,,,16.4,,1011.8,
2022-01-03,-7.7,-11.9,-4.0,0.3,2.0,,10.6,,1014.4,
2022-01-04,-4.9,-11.3,-1.0,0.0,1.0,,11.7,,1013.7,
2022-01-05,-6.3,-10.4,-1.0,0.3,2.0,,10.7,,1019.3,
2022-01-06,-10.5,-16.7,-1.0,0.0,2.0,,2.7,,1022.8,
2022-01-07,-11.6,-17.0,-4.0,,1.0,,2.9,,1022.2,
2022-01-08,-9.9,-14.3,-6.7,,1.0,,3.6,,1023.0,
2022-01-09,-5.7,-15.2,-0.4,,1.0,,7.6,,1019.6,
2022-01-10,-2.3,-7.0,2.0,0.3,,,11.9,,1014.2,
2022-01-11,-1.2,-8.6,2.0,1.5,3.0,,5.6,,1017.3,
2022-01-12,0.3,-1.6,1.0,0.3,2.0,,8.5,,1016.7,
2022-01-13,-0.8,-6.0,2.4,0.3,,,16.5,,1011.7,
2022-01-14,-12.7,-20.0,-5.9,1.5,,,9.8,,1011.7,
2022-01-15,-9.5,-21.0,-4.2,0.3,5.0,,17.3,,1003.1,
2022-01-16,-14.1,-18.0,-7.7,0.3,4.0,,8.3,,1009.4,
2022-01-17,-17.9,-23.6,-10.5,0.0,4.0,,4.3,,1015.8,
2022-01-18,-12.2,-24.1,-5.8,,4.0,,7.2,,1014.2,
2022-01-19,-9.6,-15.0,-7.7,0.5,,,11.7,,1008.9,
2022-01-20,-11.6,-14.4,-9.0,0.5,,,16.1,,1012.5,
2022-01-21,-16.7,-22.0,-10.0,0.5,12.0,,5.8,,1020.1,
2022-01-22,-15.2,-25.3,-8.0,0.5,,,4.6,,1017.6,
2022-01-23,-4.3,-10.8,-2.0,0.0,4.0,,13.4,,1010.6,
2022-01-24,-4.2,-7.6,0.3,,4.0,,11.6,,1011.6,
2022-01-25,-9.8,-14.0,-4.7,,,,5.8,,1016.8,
2022-01-26,-3.9,-14.0,-1.4,2.3,12.0,,12.8,,1010.5,
2022-01-27,-5.8,-8.6,-3.9,1.0,,,16.0,,1008.2,
2022-01-28,-12.7,-20.0,-7.5,0.3,17.0,,4.4,,1015.4,
2022-01-29,-19.0,-26.0,-11.0,0.0,17.0,,3.5,,1018.6,
2022-01-30,-14.5,-23.3,-9.0,,17.0,,2.4,,1017.2,
2022-01-31,-5.1,-14.5,0.0,0.3,,,6.2,,1013.0,
2022-02-01,-1.6,-4.8,1.1,,,,11.9,,1015.2,
2022-02-02,0.4,-2.9,2.0,150.1,,,15.3,,1020.3,
2022-02-03,-1.3,-5.1,2.0,0.0,13.0,,9.5,,1016.6,
2022-02-04,-3.7,-6.0,-1.0,4.3,,,5.5,,1008.1,
2022-02-05,-9.2,-14.0,-4.3,0.8,16.0,,20.5,,1011.6,
2022-02-06,-9.1,-17.8,-3.9,0.0,,,9.8,,1016.8,
2022-02-07,-9.9,-15.0,-3.0,,14.0,,7.6,,1018.4,
2022-02-08,-6.1,-17.3,0.5,,,,10.1,,1017.8,
2022-02-09,1.8,-3.1,4.2,,,,14.2,,1015.0,
2022-02-10,-0.9,-3.0,1.0,0.5,,,19.9,,1013.2,
2022-02-11,-6.2,-11.0,-0.7,1.3,9.0,,16.7,,1022.0,
2022-02-12,-11.6,-17.2,-4.6,0.0,7.0,,3.8,,1026.5,
2022-02-13,-11.7,-17.3,-7.0,,4.0,,2.7,,1025.2,
2022-02-14,-4.5,-12.1,-1.0,,4.0,,19.5,,1018.3,
2022-02-15,-7.9,-13.0,-1.8,,4.0,,8.6,,1019.7,
2022-02-16,-7.8,-12.2,-4.7,,3.0,,6.2,,1020.1,
2022-02-17,-9.4,-13.0,-6.0,20.1,,,7.1,,1016.8,
2022-02-18,-7.7,-13.1,-2.0,20.1,,,5.1,,1012.9,
2022-02-19,-7.1,-15.0,1.0,0.0,2.0,,4.2,,1018.1,
2022-02-20,-8.0,-14.1,-0.7,,1.0,,3.8,,1020.2,
2022-02-21,-4.7,-12.7,1.0,,1.0,,5.0,,1017.2,
2022-02-22,-0.3,-5.3,4.0,,1.0,,5.3,,1016.6,
2022-02-23,1.1,-3.0,5.0,9.9,,,5.2,,1019.5,
2022-02-24,0.5,-6.3,4.5,0.0,1.0,,14.1,,1020.7,
2022-02-25,1.9,0.0,5.0,1.3,,,20.7,,1011.6,
2022-02-26,1.1,-1.0,3.5,4.3,1.0,,10.9,,1014.0,
2022-02-27,0.6,-4.1,4.0,9.9,,,7.5,,1021.0,
2022-02-28,2.8,-0.2,6.0,0.0,,,10.3,,1019.8,
2022-03-01,1.1,0.0,3.4,0.3,,,8.5,,1017.5,
2022-03-02,2.4,-0.1,5.0,2.3,,,7.0,,1014.9,
2022-03-03,3.6,0.0,10.0,1.8,,,15.5,,1003.2,
2022-03-04,-4.2,-7.0,1.0,3.8,3.0,,23.0,,1006.2,
2022-03-05,-3.5,-8.3,-0.7,0.0,2.0,,19.8,,1013.1,
2022-03-06,-2.0,-4.0,2.0,,2.0,,12.3,,1013.0,
2022-03-07,-3.2,-9.0,1.2,,2.0,,6.3,,1011.2,
2022-03-08,-0.2,-4.7,3.7,9.9,,,11.1,,1008.2,
2022-03-09,0.1,-1.5,2.0,5.3,1.0,,9.6,,1003.6,
2022-03-10,-1.8,-3.6,1.0,7.9,1.0,,9.7,,1002.8,
2022-03-11,-2.6,-7.0,3.0,2.3,,,16.6,,999.8,
2022-03-12,-7.7,-9.3,-5.5,0.8,,,14.6,,1010.3,
2022-03-13,-8.1,-12.0,-4.3,0.8,,,14.2,,1012.3,
2022-03-14,-7.3,-10.8,-5.7,0.5,,,22.9,,1016.3,
2022-03-15,-8.0,-11.0,-5.0,0.0,22.0,,24.9,,1017.1,
2022-03-16,-10.1,-19.7,-4.0,,18.0,,10.0,,1017.6,
2022-03-17,-7.8,-12.1,-5.0,,15.0,,7.2,,1016.6,
2022-03-18,-7.2,-12.4,-4.5,0.3,,,13.5,,1015.4,
2022-03-19,-7.8,-9.0,-6.0,0.3,,,18.6,,1011.4,
2022-03-20,-11.2,-16.7,-6.5,4.1,,,8.3,,1012.3,
2022-03-21,-9.6,-18.3,-2.0,0.3,,,6.1,,1016.3,
2022-03-22,-6.7,-15.6,-2.0,0.0,28.0,,16.0,,1015.3,
2022-03-23,-3.0,-4.6,-2.0,,,,27.2,,1013.9,
2022-03-24,-3.9,-8.0,0.2,4.8,,,12.9,,1009.2,
2022-03-25,-9.4,-16.4,-2.0,,,,3.2,,1012.2,
2022-03-26,-9.2,-18.5,-1.0,,31.0,,4.4,,1018.1,
2022-03-27,-6.6,-17.0,-1.0,,28.0,,10.3,,1020.8,
2022-03-28,-1.1,-5.0,2.0,,24.0,,26.1,,1023.9,
2022-03-29,-3.0,-12.5,1.0,,21.0,,9.4,,1025.6,
2022-03-30,-0.4,-5.5,5.0,,18.0,,8.2,,1020.1,
2022-03-31,-1.2,-8.6,4.5,,14.0,,3.8,,1023.5,
2022-04-01,-0.1,-5.6,5.0,,10.0,,4.9,,1025.4,
2022-04-02,2.1,-5.4,8.0,,7.0,,3.7,,1022.4,
2022-04-03,7.1,-2.2,14.1,,5.0,,8.6,,1017.5,
2022-04-04,6.0,2.0,12.0,,2.0,,16.7,,1017.8,
2022-04-05,6.3,-2.0,11.0,,,,10.9,,1019.1,
2022-04-06,6.0,3.0,12.2,0.0,,,14.7,,1015.8,
2022-04-07,5.6,-0.2,11.0,2.3,,,8.9,,1013.4,
2022-04-08,4.5,0.0,12.2,0.0,,,12.9,,1010.0,
2022-04-09,2.8,0.0,9.0,27.7,1.0,,5.5,,1016.0,
2022-04-10,5.4,-3.4,12.0,0.0,,,12.2,,1018.0,
2022-04-11,9.3,-0.8,15.0,,,,14.7,,1012.7,
2022-04-12,3.1,-1.0,11.0,3.3,,,21.9,,1006.3,
2022-04-13,-4.1,-7.0,-0.7,10.4,1.0,,16.6,,1011.6,
2022-04-14,-3.5,-12.2,1.0,0.5,10.0,,6.9,,1018.4,
2022-04-15,2.8,-3.3,7.2,0.0,8.0,,5.1,,1019.0,
2022-04-16,5.1,0.0,11.7,,3.0,,6.2,,1017.7,
2022-04-17,6.9,-2.4,14.7,0.0,1.0,,5.8,,1019.5,
2022-04-18,9.8,2.9,16.3,0.0,,,7.1,,1019.7,
2022-04-19,12.8,4.7,20.3,0.0,,,12.7,,1016.0,
2022-04-20,10.8,7.0,17.4,0.0,,,17.6,,1013.9,
2022-04-21,8.9,-1.3,16.7,0.0,,,11.2,,1016.3,
2022-04-22,8.6,0.8,15.5,0.0,,,9.0,,1019.5,
2022-04-23,9.8,1.0,19.6,0.0,,,7.3,,1018.7,
2022-04-24,11.4,1.0,20.2,0.0,,,8.0,,1018.0,
2022-04-25,12.1,1.2,21.3,0.0,,,6.6,,1017.9,
2022-04-26,13.4,3.0,20.3,0.0,,,9.0,,1017.5,
2022-04-27,12.3,4.3,19.5,0.0,,,9.3,,1017.7,
2022-04-28,11.0,4.7,18.6,0.3,,,8.8,,1019.2,
2022-04-29,9.5,5.3,18.0,5.3,,,11.4,,1020.4,
2022-04-30,9.8,0.7,18.0,0.0,,,9.7,,1017.5,
2022-05-01,9.3,7.0,13.0,0.3,,,12.9,,1012.7,
2022-05-02,8.0,4.5,12.8,10.9,,,14.5,,1014.2,
2022-05-03,9.0,3.2,16.0,0.0,,,11.5,,1014.1,
2022-05-04,8.8,0.9,15.7,1.0,,,11.8,,1014.2,
2022-05-05,6.5,4.0,10.0,7.4,,,12.3,,1010.7,
2022-05-06,6.5,1.9,11.2,7.9,,,17.6,,1011.0,
2022-05-07,5.7,2.0,10.7,8.4,,,10.2,,1013.3,
2022-05-08,7.4,3.5,12.0,10.7,,,12.6,,1016.6,
2022-05-09,6.9,3.6,12.7,0.0,,,13.4,,1017.0,
2022-05-10,7.1,3.9,12.1,3.3,,,11.6,,1017.4,
2022-05-11,7.8,-0.6,14.7,0.0,,,11.4,,1017.7,
2022-05-12,5.4,3.0,10.0,3.0,,,10.1,,1020.3,
2022-05-13,7.8,-2.0,16.3,0.0,,,6.9,,1024.2,
2022-05-14,11.6,-0.1,20.0,0.0,,,9.7,,1022.0,
2022-05-15,11.3,4.9,19.5,4.1,,,11.4,,1019.6,
2022-05-16,8.0,4.7,13.5,30.5,,,9.4,,1018.0,
2022-05-17,8.8,-0.4,16.2,0.0,,,8.2,,1018.7,
2022-05-18,11.2,0.4,19.4,0.0,,,9.3,,1018.2,
2022-05-19,10.7,2.0,19.7,1.0,,,13.8,,1018.3,
2022-05-20,4.7,1.7,9.0,2.3,,,16.0,,1020.5,
2022-05-21,7.4,-3.8,16.6,0.0,,,5.1,,1023.2,
2022-05-22,11.8,-1.4,21.4,0.0,,,9.0,,1016.1,
2022-05-23,10.2,6.0,18.3,0.0,,,15.5,,1006.3,
2022-05-24,6.0,1.8,13.3,0.0,,,10.7,,1012.4,
2022-05-25,7.5,-0.7,14.2,1.5,,,11.0,,1019.4,
2022-05-26,9.6,-2.0,19.1,0.0,,,3.7,,1022.4,
2022-05-27,12.3,0.5,21.0,0.0,,,5.4,,1021.6,
2022-05-28,14.8,3.8,22.5,0.0,,,9.3,,1019.4,
2022-05-29,13.1,6.0,22.8,1.0,,,7.9,,1021.6,
2022-05-30,14.6,3.2,24.1,0.0,,,3.6,,1022.8,
2022-05-31,14.1,5.5,23.4,7.1,,,11.6,,1022.1,
2022-06-01,14.1,5.7,22.1,8.1,,,13.8,,1021.6,
2022-06-02,16.9,5.3,24.9,0.5,,,10.0,,1023.0,
2022-06-03,19.4,11.4,26.4,0.0,,,18.6,,1024.0,
2022-06-04,19.3,14.0,28.7,0.0,,,21.3,,1020.7,
2022-06-05,17.1,4.3,27.0,0.0,,,9.4,,1018.2,
2022-06-06,16.2,2.5,25.7,0.0,,,9.0,,1015.0,
2022-06-07,14.0,3.5,24.1,4.1,,,6.2,,1014.2,
2022-06-08,15.6,5.0,24.0,3.0,,,9.0,,1015.6,
2022-06-09,13.4,8.0,19.6,6.1,,,8.7,,1015.7,
2022-06-10,15.2,4.5,24.2,0.0,,,8.1,,1018.1,
2022-06-11,16.7,5.9,25.8,0.0,,,7.7,,1018.5,
2022-06-12,13.9,8.8,20.4,11.9,,,15.8,,1012.9,
2022-06-13,16.0,11.0,24.0,0.8,,,21.7,,1009.8,
2022-06-14,13.2,11.0,18.8,0.5,,,9.5,,1015.6,
2022-06-15,14.3,7.0,21.5,19.3,,,11.5,,1018.8,
2022-06-16,15.2,7.0,22.6,0.0,,,7.5,,1021.0,
2022-06-17,17.4,7.3,25.3,0.0,,,5.8,,1019.5,
2022-06-18,17.7,8.3,26.2,0.0,,,7.1,,1018.1,
2022-06-19,19.1,8.6,28.2,0.0,,,10.0,,1017.9,
2022-06-20,19.1,9.0,28.3,0.0,,,7.6,,1017.5,
2022-06-21,18.9,8.6,29.2,0.0,,,11.4,,1009.2,
2022-06-22,13.7,11.0,19.1,1.3,,,16.5,,1008.3,
2022-06-23,14.7,4.4,23.2,0.0,,,10.8,,1013.6,
2022-06-24,14.2,5.7,22.0,0.0,,,11.3,,1014.1,
2022-06-25,12.0,9.8,17.2,11.4,,,9.9,,1014.0,
2022-06-26,13.1,8.3,18.1,5.1,,,9.6,,1011.8,
2022-06-27,15.0,8.5,22.3,2.3,,,11.5,,1013.7,
2022-06-28,16.1,6.1,24.4,0.0,,,8.0,,1015.2,
2022-06-29,17.3,5.4,25.4,0.0,,,5.4,,1016.7,
2022-06-30,18.6,7.3,27.0,0.0,,,8.2,,1015.9,
2022-07-01,18.9,9.6,28.1,0.0,,,13.0,,1014.5,
2022-07-02,16.2,11.0,23.6,0.8,,,14.2,,1016.3,
2022-07-03,14.1,3.1,21.4,0.0,,,17.1,,1017.8,
2022-07-04,15.4,3.5,23.0,0.0,,,17.3,,1018.0,
2022-07-05,17.1,10.0,24.7,0.0,,,20.0,,1017.4,
2022-07-06,18.0,10.3,24.9,0.0,,,19.5,,1016.9,
2022-07-07,19.9,12.8,27.4,0.0,,,16.7,,1016.2,
2022-07-08,18.0,13.4,26.5,4.1,,,18.9,,1016.6,
2022-07-09,18.7,7.6,29.2,0.0,,,10.1,,1014.7,
2022-07-10,20.5,11.0,31.0,0.0,,,14.1,,1010.5,
2022-07-11,19.7,6.0,29.0,0.0,,,8.8,,1014.2,
2022-07-12,21.1,14.8,29.0,0.0,,,17.8,,1018.3,
2022-07-13,21.6,12.8,29.3,0.0,,,15.2,,1016.4,
2022-07-14,19.8,11.5,27.1,0.0,,,21.2,,1016.6,
2022-07-15,23.7,13.6,34.2,0.0,,,26.6,,1015.1,
2022-07-16,24.3,19.0,34.0,0.0,,,22.7,,1014.7,
2022-07-17,20.6,11.0,30.0,0.0,,,10.4,,1017.1,
2022-07-18,20.7,11.0,30.2,0.0,,,10.9,,1017.8,
2022-07-19,21.8,13.4,30.6,0.0,,,16.3,,1018.2,
2022-07-20,21.8,11.7,30.8,0.5,,,12.1,,1016.5,
2022-07-21,19.2,10.0,28.3,0.0,,,12.0,,1014.3,
2022-07-22,18.4,12.0,26.5,0.0,,,13.4,,1016.2,
2022-07-23,16.0,5.7,25.3,0.0,,,10.0,,1017.8,
2022-07-24,15.0,3.4,23.6,0.0,,,10.4,,1016.3,
2022-07-25,17.1,6.4,25.5,0.0,,,15.2,,1015.7,
2022-07-26,19.8,6.7,29.4,0.0,,,10.4,,1013.8,
2022-07-27,19.1,6.5,29.0,0.0,,,10.1,,1015.4,
2022-07-28,19.7,6.5,31.1,0.0,,,7.7,,1018.5,
2022-07-29,21.3,7.9,32.4,0.0,,,7.1,,1019.1,
2022-07-30,22.7,9.7,32.0,0.1,,,10.1,,1017.2,
2022-07-31,22.9,10.5,31.3,0.0,,,13.2,,1014.5,
2022-08-01,22.6,10.9,33.0,0.0,,,14.4,,1014.0,
2022-08-02,21.3,9.4,31.4,0.0,,,8.9,,1015.7,
2022-08-03,22.8,10.5,31.7,0.0,,,10.3,,1017.2,
2022-08-04,23.3,12.7,32.7,0.0,,,13.1,,1019.4,
2022-08-05,23.4,13.0,33.7,0.0,,,13.0,,1017.2,
2022-08-06,22.2,14.9,30.6,0.0,,,15.3,,1014.8,
2022-08-07,22.2,10.6,31.0,0.0,,,14.4,,1012.1,
2022-08-08,21.4,11.9,30.4,0.0,,,13.8,,1015.2,
2022-08-09,22.8,11.9,30.4,0.0,,,17.0,,1016.2,
2022-08-10,22.7,16.9,30.0,0.0,,,25.1,,1013.8,
2022-08-11,23.2,15.4,31.0,0.0,,,14.8,,1013.7,
2022-08-12,23.3,15.6,30.0,0.0,,,17.0,,1016.4,
2022-08-13,24.2,17.6,31.5,0.0,,,22.4,,1014.8,
2022-08-14,23.6,16.0,33.0,0.0,,,17.3,,1012.9,
2022-08-15,22.2,9.5,33.2,0.0,,,7.9,,1014.8,
2022-08-16,21.2,7.9,31.6,0.0,,,6.3,,1017.8,
2022-08-17,21.7,9.8,33.1,0.0,,,9.1,,1016.6,
2022-08-18,21.7,9.6,32.1,0.0,,,7.4,,1015.2,
2022-08-19,21.5,9.4,32.5,0.0,,,11.1,,1014.3,
2022-08-20,20.4,10.5,31.0,0.0,,,12.4,,1015.2,
2022-08-21,21.9,9.0,29.1,0.0,,,17.6,,1015.8,
2022-08-22,22.2,18.0,28.9,0.0,,,23.5,,1016.9,
2022-08-23,21.8,9.4,30.0,0.0,,,16.6,,1019.0,
2022-08-24,23.1,17.6,29.8,0.0,,,23.8,,1019.7,
2022-08-25,23.2,16.8,32.3,0.0,,,21.9,,1018.2,
2022-08-26,22.7,16.0,32.3,0.0,,,18.0,,1017.4,
2022-08-27,20.6,9.0,32.5,0.0,,,13.4,,1018.8,
2022-08-28,19.0,3.8,32.2,0.0,,,7.4,,1020.2,
2022-08-29,18.8,3.9,30.9,0.0,,,7.5,,1022.1,
2022-08-30,19.9,8.7,30.6,0.0,,,8.0,,1023.0,
2022-08-31,20.7,6.4,32.0,0.0,,,7.1,,1021.6,
2022-09-01,20.9,6.7,32.0,0.0,,,8.0,,1021.0,
2022-09-02,21.7,10.3,32.3,0.0,,,8.7,,1022.2,
2022-09-03,21.0,8.1,32.1,0.0,,,6.4,,1022.3,
2022-09-04,21.1,8.4,31.9,0.0,,,12.0,,1019.6,
2022-09-05,18.9,8.4,29.0,0.0,,,9.5,,1017.9,
2022-09-06,16.7,11.4,24.3,0.0,,,12.6,,1015.9,
2022-09-07,13.9,11.0,20.2,0.5,,,18.8,,1018.1,
2022-09-08,14.1,4.5,24.5,0.0,,,13.7,,1020.6,
2022-09-09,13.4,1.9,24.8,0.0,,,9.5,,1021.6,
2022-09-10,14.2,-1.1,26.7,0.0,,,8.5,,1020.7,
2022-09-11,15.4,2.4,26.9,0.0,,,9.9,,1018.3,
2022-09-12,17.1,4.2,28.2,0.0,,,9.4,,1014.9,
2022-09-13,17.2,4.7,27.3,0.0,,,15.5,,1011.6,
2022-09-14,13.4,8.0,20.4,6.6,,,11.5,,1017.2,
2022-09-15,12.8,1.3,23.1,0.0,,,8.2,,1020.9,
2022-09-16,15.1,2.3,26.0,0.0,,,10.8,,1021.0,
2022-09-17,16.6,4.4,27.0,0.0,,,5.1,,1020.0,
2022-09-18,18.1,5.9,30.0,0.0,,,9.7,,1018.8,
2022-09-19,18.5,4.5,29.4,0.0,,,10.1,,1017.4,
2022-09-20,16.3,3.9,28.0,0.7,,,11.5,,1017.8,
2022-09-21,17.4,9.0,26.0,0.0,,,13.7,,1014.8,
2022-09-22,13.5,6.4,21.0,0.5,,,11.3,,1014.7,
2022-09-23,13.9,4.7,20.0,1.0,,,13.7,,1016.1,
2022-09-24,12.4,7.0,18.7,0.0,,,18.8,,1018.6,
2022-09-25,7.9,-1.0,17.0,0.0,,,6.6,,1024.1,
2022-09-26,9.3,-3.5,22.0,0.0,,,4.6,,1024.1,
2022-09-27,10.9,-2.5,24.0,0.0,,,4.9,,1020.8,
2022-09-28,12.8,-2.9,26.0,0.0,,,7.3,,1018.3,
2022-09-29,13.8,0.5,24.0,0.0,,,10.8,,1019.4,
2022-09-30,13.5,1.5,23.0,0.0,,,6.3,,1024.0,
2022-10-01,13.2,1.9,23.0,0.0,,,5.3,,1026.2,
2022-10-02,12.6,0.6,24.0,0.0,,,6.9,,1019.8,
2022-10-03,15.5,2.6,22.0,2.3,,,10.3,,1015.5,
2022-10-04,19.0,10.6,24.2,0.0,,,17.7,,1019.9,
2022-10-05,16.6,7.5,24.6,0.0,,,13.0,,1024.0,
2022-10-06,14.3,1.9,25.0,0.0,,,9.2,,1023.6,
2022-10-07,14.5,2.7,25.3,0.2,,,10.3,,1023.5,
2022-10-08,16.6,6.3,21.2,2.3,,,18.7,,1021.1,
2022-10-09,12.2,8.0,17.0,0.3,,,23.9,,1018.0,
2022-10-10,9.6,2.4,16.0,0.5,,,10.8,,1023.0,
2022-10-11,8.0,2.0,17.0,0.0,,,6.9,,1024.2,
2022-10-12,8.2,-3.4,19.0,0.0,,,4.7,,1023.0,
2022-10-13,9.1,2.0,17.0,0.7,,,6.7,,1021.0,
2022-10-14,7.7,1.0,13.6,0.0,,,10.8,,1019.9,
2022-10-15,8.8,2.2,14.0,4.1,,,7.7,,1019.2,
2022-10-16,10.9,6.9,19.0,9.9,1.0,,6.9,,1023.6,
2022-10-17,12.1,4.0,17.0,0.0,,,12.0,,1027.8,
2022-10-18,11.1,4.0,16.1,0.5,,,12.2,,1029.0,
2022-10-19,11.9,8.0,19.0,0.0,,,18.6,,1022.2,
2022-10-20,11.8,4.8,18.0,2.1,,,14.8,,1016.8,
2022-10-21,6.3,5.0,9.1,3.8,,,13.0,,1020.1,
2022-10-22,5.1,2.0,10.1,0.3,,,19.8,,1024.8,
2022-10-23,4.1,-5.0,13.2,0.0,,,4.8,,1025.0,
2022-10-24,5.9,-2.8,15.0,0.5,,,9.2,,1023.0,
2022-10-25,3.3,-5.6,13.0,0.0,,,4.9,,1024.4,
2022-10-26,5.1,-7.2,15.1,0.0,,,3.5,,1024.5,
2022-10-27,6.5,-2.5,15.0,0.0,,,8.2,,1024.7,
2022-10-28,4.1,-6.2,13.0,0.0,,,6.0,,1024.8,
2022-10-29,2.1,-7.0,11.1,0.0,,,4.7,,1024.5,
2022-10-30,2.9,-8.0,14.6,0.0,,,5.8,,1022.9,
2022-10-31,5.7,-7.1,15.0,0.0,,,10.3,,1019.2,
2022-11-01,5.0,0.0,10.2,0.0,,,21.7,,1019.0,
2022-11-02,0.8,-8.7,11.0,0.0,,,4.4,,1020.7,
2022-11-03,4.8,-8.5,13.0,0.0,,,12.6,,1019.3,
2022-11-04,5.5,1.9,12.0,0.0,,,13.7,,1019.4,
2022-11-05,5.3,-4.3,12.2,0.0,,,15.1,,1020.3,
2022-11-06,5.3,1.0,13.0,0.0,,,15.6,,1021.0,
2022-11-07,3.6,-7.8,12.0,0.0,,,5.5,,1019.9,
2022-11-08,5.7,2.5,10.0,4.3,,,15.7,,1019.0,
2022-11-09,5.3,1.9,10.0,2.9,,,11.9,,1020.2,
2022-11-10,6.1,-0.2,10.0,1.3,,,12.4,,1022.0,
2022-11-11,4.8,1.0,11.0,0.0,,,8.5,,1025.2,
2022-11-12,0.0,-7.0,10.5,0.0,,,4.5,,1028.5,
2022-11-13,-0.2,-10.2,11.0,0.0,,,4.1,,1027.6,
2022-11-14,-0.1,-9.1,11.0,0.0,,,3.7,,1022.3,
2022-11-15,-0.2,-9.7,11.0,0.0,,,6.0,,1021.1,
2022-11-16,0.1,-9.5,7.0,2.5,,,5.2,,1017.4,
2022-11-17,2.2,-1.0,7.1,5.3,,,8.2,,1015.4,
2022-11-18,2.6,-3.7,7.0,0.0,,,5.3,,1019.9,
2022-11-19,4.4,0.9,10.6,0.3,,,6.4,,1025.5,
2022-11-20,1.8,-5.5,11.5,0.0,,,4.6,,1029.1,
2022-11-21,2.4,-6.3,11.1,0.0,,,4.0,,1025.4,
2022-11-22,5.6,-0.9,12.0,0.0,,,8.3,,1021.3,
2022-11-23,4.5,-1.0,11.2,0.5,,,8.6,,1021.9,
2022-11-24,5.0,-5.7,11.0,0.0,,,7.2,,1018.8,
2022-11-25,5.3,3.0,7.7,0.0,,,15.5,,1012.6,
2022-11-26,4.2,2.0,7.0,1.3,,,9.6,,1013.9,
2022-11-27,0.9,-2.0,5.7,2.8,,,5.5,,1021.5,
