time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-02-11,-8.3,-14.3,-5.0,0.3,16.0,,7.5,,1034.6,
2023-02-12,-6.9,-11.2,-3.5,0.0,13.0,,6.4,,1030.9,
2023-02-13,-6.2,-13.8,-2.7,0.3,11.0,,8.9,,1034.0,
2023-02-14,-6.5,-11.3,-1.5,0.3,11.0,,9.9,,1029.8,
2023-02-15,-4.9,-9.0,-2.0,0.0,10.0,,16.3,,1025.6,
2023-02-16,-4.0,-5.9,-1.4,1.3,11.0,,12.8,,1031.1,
2023-02-17,-2.0,-6.2,1.3,0.0,10.0,,11.0,,1032.1,
2023-02-18,3.1,-3.1,6.8,0.0,8.0,,16.1,,1026.8,
2023-02-19,5.8,0.3,10.2,0.0,6.0,,18.0,,1022.8,
2023-02-20,4.2,-0.3,10.2,4.1,3.0,,18.0,,1018.7,
2023-02-21,2.5,-1.3,6.5,0.0,2.0,,17.6,,1021.9,
2023-02-22,6.0,1.9,11.2,0.0,1.0,,11.8,,1016.9,
2023-02-23,6.2,1.9,11.1,0.0,1.0,,9.8,,1016.0,
2023-02-24,4.8,-1.3,10.7,0.0,,,10.0,,1018.7,
2023-02-25,7.4,3.5,12.9,0.0,,,15.4,,1017.1,
2023-02-26,8.8,1.8,15.1,0.0,,,18.0,,1020.5,
2023-02-27,11.1,6.6,17.6,0.0,,,14.7,,1023.6,
2023-02-28,11.7,7.4,16.3,0.0,,,9.1,,1024.1,
2023-03-01,12.6,6.6,19.7,0.0,,,12.2,,1018.5,
2023-03-02,13.4,9.1,17.9,0.0,,,12.6,,1013.8,
2023-03-03,12.6,4.1,18.0,2.7,,,12.0,,1012.2,
2023-03-04,10.7,5.9,17.2,0.0,,,12.5,,1014.7,
2023-03-05,11.1,4.5,15.8,0.0,,,16.9,,1010.3,
2023-03-06,4.2,0.7,8.2,1.8,,,18.3,,1011.1,
2023-03-07,6.6,0.6,12.9,0.0,,,11.7,,1015.4,
2023-03-08,7.6,3.4,11.6,0.0,,,8.4,,1014.9,
2023-03-09,8.8,2.4,15.2,0.0,,,11.6,,1013.8,
2023-03-10,10.7,5.6,15.4,0.0,,,18.0,,1014.0,
2023-03-11,11.8,6.8,17.8,0.0,,,25.1,,1010.3,
2023-03-12,9.3,5.4,12.2,2.0,,,27.7,,1005.8,
2023-03-13,4.4,-0.1,7.3,20.9,,,13.2,,1009.8,
2023-03-14,3.2,-0.8,6.8,6.1,,,9.4,,1012.7,
2023-03-15,5.2,3.1,7.5,4.3,,,7.5,,1008.9,
2023-03-16,8.9,3.1,15.0,0.0,,,15.7,,1008.3,
2023-03-17,6.9,3.3,10.3,0.0,,,22.6,,1010.5,
2023-03-18,6.0,3.3,12.2,2.5,,,10.9,,1011.3,
2023-03-19,4.0,2.4,6.7,4.1,,,15.2,,1009.7,
2023-03-20,3.3,1.2,5.9,15.5,,,16.6,,1015.7,
2023-03-21,5.3,0.7,11.0,0.0,,,9.7,,1015.1,
2023-03-22,7.4,2.6,12.3,0.0,,,7.6,,1012.2,
2023-03-23,8.4,5.0,13.7,0.8,,,11.4,,1013.0,
2023-03-24,8.8,4.0,12.9,7.4,,,8.2,,1015.3,
2023-03-25,9.1,1.5,13.9,0.0,,,9.0,,1012.2,
2023-03-26,11.9,4.2,16.6,0.0,,,9.7,,1008.9,
2023-03-27,12.6,4.7,17.3,0.0,,,12.1,,1010.2,
2023-03-28,10.6,4.9,17.2,7.9,,,27.9,,1006.2,
2023-03-29,0.1,-3.1,4.7,11.9,,,21.6,,1010.2,
2023-03-30,-3.1,-6.0,-0.6,4.3,12.0,,14.6,,1022.3,
2023-03-31,-0.7,-6.4,3.4,0.3,4.0,,12.5,,1022.1,
2023-04-01,9.1,-0.4,13.9,0.0,1.0,,14.5,,1015.3,
2023-04-02,11.5,4.6,14.9,0.0,,,19.4,,1012.9,
2023-04-03,15.3,8.7,19.9,0.0,,,16.0,,1012.8,
2023-04-04,16.1,9.8,21.1,0.0,,,29.9,,1008.7,
2023-04-05,9.3,3.8,14.1,0.8,,,14.6,,1008.6,
2023-04-06,8.9,1.9,12.8,11.9,,,11.8,,1011.7,
2023-04-07,5.6,1.6,8.7,0.5,,,15.1,,1012.6,
2023-04-08,8.1,0.8,10.8,2.3,,,8.9,,1018.9,
2023-04-09,12.1,6.2,16.5,0.0,,,12.1,,1016.0,
2023-04-10,12.9,7.1,20.2,7.9,,,18.0,,1007.7,
2023-04-11,7.9,3.9,13.3,7.8,,,8.8,,1003.9,
2023-04-12,7.0,2.5,10.7,8.9,,,10.8,,1003.2,
2023-04-13,6.3,3.1,9.8,4.6,,,15.2,,1010.6,
2023-04-14,12.7,2.7,18.1,0.3,,,14.6,,1016.4,
2023-04-15,15.8,7.6,20.8,0.0,,,14.0,,1016.7,
2023-04-16,15.2,9.5,20.3,3.0,,,11.1,,1014.5,
2023-04-17,18.1,8.2,22.9,0.0,,,14.7,,1013.0,
2023-04-18,19.1,11.4,23.3,0.0,,,17.3,,1012.6,
2023-04-19,20.1,12.8,23.9,0.0,,,23.3,,1008.0,
2023-04-20,12.6,8.3,15.4,0.0,,,15.2,,1007.5,
2023-04-21,11.8,5.1,15.0,0.0,,,12.1,,1010.2,
2023-04-22,12.9,5.8,15.7,0.0,,,11.0,,1012.2,
2023-04-23,12.3,6.2,16.4,21.1,,,9.8,,1011.6,
2023-04-24,11.2,5.0,15.0,11.9,,,14.1,,1013.1,
2023-04-25,13.8,6.1,17.8,3.0,,,11.9,,1012.5,
2023-04-26,15.9,7.4,19.3,0.0,,,16.9,,1009.4,
2023-04-27,11.5,7.9,17.0,0.3,,,15.9,,1007.8,
2023-04-28,5.9,3.2,7.8,3.3,,,11.0,,1010.3,
2023-04-29,4.9,2.1,7.3,21.6,,,14.5,,1011.9,
2023-04-30,7.6,1.9,10.5,0.5,,,12.3,,1013.6,
2023-05-01,10.1,2.9,14.1,0.0,,,11.6,,1017.2,
2023-05-02,8.3,1.9,13.7,0.0,,,10.8,,1020.8,
2023-05-03,15.4,4.5,18.2,0.0,,,9.7,,1023.3,
2023-05-04,17.3,9.1,20.4,0.0,,,10.6,,1019.7,
2023-05-05,20.6,8.7,24.6,0.0,,,17.1,,1011.8,
2023-05-06,16.5,9.3,23.4,2.0,,,25.4,,1006.9,
2023-05-07,12.1,7.6,17.3,1.0,,,13.3,,1010.9,
2023-05-08,12.5,8.1,16.2,0.0,,,11.1,,1015.1,
2023-05-09,15.2,6.1,19.7,0.0,,,8.4,,1014.7,
2023-05-10,15.7,8.9,19.3,0.0,,,9.9,,1013.1,
2023-05-11,14.9,8.8,19.9,0.0,,,9.5,,1013.6,
2023-05-12,12.4,7.7,15.8,0.0,,,8.9,,1012.3,
2023-05-13,13.1,9.3,16.9,0.0,,,12.4,,1016.4,
2023-05-14,15.8,8.3,20.2,0.0,,,12.9,,1019.2,
2023-05-15,16.1,7.6,20.6,0.0,,,10.0,,1017.7,
2023-05-16,15.7,8.4,21.7,0.0,,,9.6,,1014.8,
2023-05-17,20.3,12.5,27.0,17.0,,,10.5,,1008.8,
2023-05-18,18.8,11.8,23.1,0.0,,,15.8,,1005.8,
2023-05-19,14.4,9.5,19.4,4.1,,,9.7,,1009.9,
2023-05-20,13.6,9.6,17.5,2.0,,,7.7,,1009.8,
2023-05-21,14.1,8.8,17.7,0.5,,,10.5,,1009.0,
2023-05-22,16.7,11.4,19.9,0.3,,,15.8,,1007.4,
2023-05-23,15.3,9.0,20.8,3.0,,,12.7,,1009.4,
2023-05-24,15.1,10.1,19.6,0.5,,,10.7,,1012.8,
2023-05-25,16.7,8.3,23.0,2.0,,,9.5,,1012.9,
2023-05-26,15.6,9.2,21.7,19.6,,,7.6,,1012.6,
2023-05-27,18.4,9.9,23.2,0.0,,,8.1,,1011.2,
2023-05-28,15.9,11.9,19.4,0.3,,,18.3,,1008.6,
2023-05-29,18.5,10.9,23.2,0.0,,,19.8,,1008.0,
2023-05-30,17.3,10.6,21.7,0.0,,,14.8,,1012.1,
2023-05-31,16.6,10.1,20.5,4.1,,,9.2,,1014.7,
2023-06-01,16.2,10.8,21.4,7.9,,,7.7,,1014.6,
2023-06-02,18.2,10.0,23.4,0.0,,,10.7,,1013.5,
2023-06-03,21.0,13.5,27.0,2.0,,,18.7,,1009.2,
2023-06-04,16.8,11.4,20.6,0.5,,,11.5,,1013.7,
2023-06-05,14.5,11.9,18.0,4.3,,,8.2,,1015.0,
2023-06-06,16.9,11.9,21.2,9.7,,,12.8,,1016.2,
2023-06-07,18.3,9.0,23.6,0.0,,,10.5,,1015.9,
2023-06-08,20.7,12.0,25.5,0.0,,,8.9,,1012.9,
2023-06-09,20.6,14.1,25.6,3.0,,,8.9,,1009.8,
2023-06-10,19.7,13.4,23.9,2.0,,,8.6,,1007.4,
2023-06-11,17.0,11.8,22.5,23.1,,,9.1,,1007.4,
2023-06-12,15.8,12.4,18.3,5.1,,,6.6,,1007.6,
2023-06-13,17.2,11.8,20.3,4.1,,,7.1,,1007.8,
2023-06-14,15.8,12.4,19.3,2.0,,,7.6,,1010.0,
2023-06-15,18.3,11.7,22.7,0.0,,,10.3,,1013.1,
2023-06-16,21.9,13.5,26.4,0.0,,,7.7,,1010.8,
2023-06-17,23.2,17.3,28.8,0.0,,,14.0,,1004.7,
2023-06-18,17.7,13.3,22.3,0.0,,,15.2,,1007.5,
2023-06-19,16.4,13.0,22.7,24.9,,,12.8,,1009.2,
2023-06-20,15.3,11.4,18.0,10.4,,,11.5,,1013.0,
2023-06-21,15.4,12.2,19.9,7.1,,,10.8,,1014.8,
2023-06-22,15.5,9.9,17.5,0.0,,,18.1,,1016.5,
2023-06-23,18.8,10.8,22.6,0.0,,,16.6,,1017.2,
2023-06-24,22.0,10.4,26.3,0.0,,,12.1,,1016.2,
2023-06-25,20.4,14.7,26.7,0.0,,,8.9,,1011.4,
2023-06-26,24.8,14.8,29.6,0.0,,,10.1,,1006.9,
2023-06-27,21.7,15.4,27.6,0.0,,,9.6,,1008.8,
2023-06-28,25.1,14.5,28.7,0.0,,,8.9,,1010.7,
2023-06-29,23.8,16.6,28.8,0.0,,,11.2,,1010.2,
2023-06-30,22.4,14.1,25.4,0.0,,,12.5,,1011.5,
2023-07-01,22.4,12.0,26.0,0.0,,,10.3,,1011.6,
2023-07-02,25.4,13.9,29.3,0.0,,,8.8,,1010.9,
2023-07-03,28.7,18.0,32.2,0.0,,,9.2,,1010.5,
2023-07-04,26.9,18.6,31.2,0.0,,,8.7,,1011.3,
2023-07-05,25.9,16.1,31.7,0.0,,,11.6,,1010.2,
2023-07-06,26.2,16.3,32.2,0.0,,,9.2,,1007.7,
2023-07-07,25.4,18.0,31.5,0.0,,,12.5,,1008.0,
2023-07-08,23.1,17.0,27.5,0.0,,,12.1,,1008.8,
2023-07-09,18.8,14.6,23.5,0.0,,,17.0,,1010.5,
2023-07-10,15.8,13.0,19.1,4.1,,,15.2,,1014.2,
2023-07-11,18.1,8.9,22.9,0.0,,,12.1,,1017.5,
2023-07-12,22.9,12.9,27.3,0.0,,,10.6,,1018.4,
2023-07-13,24.5,14.0,29.9,0.0,,,13.9,,1017.5,
2023-07-14,23.3,14.4,31.2,0.0,,,14.8,,1015.0,
2023-07-15,26.1,15.7,29.8,0.0,,,15.6,,1014.4,
2023-07-16,22.9,14.8,26.9,0.0,,,16.0,,1014.9,
2023-07-17,22.4,12.4,27.0,0.0,,,15.9,,1015.5,
2023-07-18,22.9,11.3,27.9,0.0,,,13.8,,1012.7,
2023-07-19,22.9,10.9,28.2,0.0,,,13.4,,1011.1,
2023-07-20,23.6,12.0,30.6,0.0,,,10.2,,1010.3,
2023-07-21,28.2,16.7,31.7,0.0,,,10.5,,1010.9,
2023-07-22,27.1,17.0,31.0,0.0,,,12.7,,1013.8,
2023-07-23,27.1,16.3,30.7,0.0,,,15.2,,1013.8,
2023-07-24,22.8,17.3,28.8,0.0,,,18.3,,1011.0,
2023-07-25,22.4,13.3,27.0,0.0,,,17.4,,1011.5,
2023-07-26,25.1,12.3,30.5,0.0,,,8.8,,1010.5,
2023-07-27,31.9,19.5,36.1,0.0,,,10.8,,1006.7,
2023-07-28,23.9,18.4,27.7,0.0,,,15.4,,1011.0,
2023-07-29,24.3,13.2,28.8,0.0,,,12.8,,1010.0,
2023-07-30,22.7,13.2,27.5,0.0,,,13.4,,1008.8,
2023-07-31,23.9,11.2,29.6,0.0,,,9.5,,1007.8,
2023-08-01,28.1,16.2,33.0,0.0,,,10.3,,1006.8,
2023-08-02,28.5,18.4,33.0,0.0,,,10.1,,1008.8,
2023-08-03,29.9,19.2,33.1,0.0,,,10.5,,1010.4,
2023-08-04,26.8,16.8,30.5,0.0,,,13.3,,1011.8,
2023-08-05,26.4,13.7,32.4,0.0,,,9.9,,1009.5,
2023-08-06,32.1,19.3,36.0,0.0,,,10.8,,1006.1,
2023-08-07,31.0,22.8,35.3,0.0,,,12.1,,1007.1,
2023-08-08,30.9,20.0,36.0,0.0,,,9.7,,1006.0,
2023-08-09,27.6,18.1,33.4,0.0,,,12.6,,1008.4,
2023-08-10,29.0,17.6,34.1,0.0,,,10.0,,1009.8,
2023-08-11,29.1,21.0,33.2,0.0,,,12.8,,1010.0,
2023-08-12,28.1,18.3,33.4,0.0,,,10.5,,1012.8,
2023-08-13,31.3,17.2,36.7,0.0,,,10.5,,1012.5,
2023-08-14,32.9,24.4,37.2,0.3,,,12.0,,1013.3,
2023-08-15,33.7,22.5,37.7,0.0,,,15.5,,1012.8,
2023-08-16,30.5,19.3,34.7,0.0,,,11.9,,1010.7,
2023-08-17,29.2,16.8,34.5,0.0,,,10.3,,1010.2,
2023-08-18,29.7,19.9,34.4,0.0,,,10.4,,1010.9,
2023-08-19,28.8,18.9,33.8,0.0,,,11.3,,1011.6,
2023-08-20,28.2,17.1,32.8,0.0,,,12.5,,1010.0,
2023-08-21,26.5,16.6,30.6,0.0,,,11.7,,1011.6,
2023-08-22,26.0,16.8,30.0,0.0,,,13.4,,1014.3,
2023-08-23,25.3,14.7,30.5,0.0,,,11.4,,1014.5,
2023-08-24,26.5,15.6,30.4,0.0,,,10.3,,1013.1,
2023-08-25,25.1,16.0,29.0,0.0,,,11.6,,1012.6,
2023-08-26,24.2,12.8,28.9,0.0,,,12.3,,1013.2,
2023-08-27,25.1,14.0,30.9,0.0,,,9.9,,1008.9,
2023-08-28,22.3,16.9,26.7,0.3,,,9.6,,1006.3,
2023-08-29,22.0,14.3,26.2,0.0,,,12.5,,1007.6,
2023-08-30,26.8,15.9,30.8,0.0,,,8.9,,1009.5,
2023-08-31,29.3,19.6,33.5,0.0,,,13.0,,1011.2,
2023-09-01,27.9,19.9,32.9,0.0,,,11.9,,1011.6,
2023-09-02,24.1,16.7,30.0,7.9,,,12.6,,1013.1,
2023-09-03,20.7,15.5,25.5,8.9,,,11.6,,1012.0,
2023-09-04,20.4,12.9,24.1,3.0,,,7.2,,1010.3,
2023-09-05,23.4,14.4,29.4,0.0,,,12.8,,1010.3,
2023-09-06,24.4,15.5,29.8,0.0,,,9.0,,1013.2,
2023-09-07,22.4,14.8,28.4,0.0,,,12.3,,1014.3,
2023-09-08,20.5,12.5,26.0,0.0,,,10.8,,1013.6,
2023-09-09,20.6,12.9,25.5,0.0,,,11.1,,1013.1,
2023-09-10,17.7,10.6,22.8,0.0,,,15.8,,1013.0,
2023-09-11,15.2,7.4,20.5,0.0,,,14.8,,1012.8,
2023-09-12,15.8,7.0,20.7,0.0,,,13.0,,1014.9,
2023-09-13,15.4,7.0,20.4,0.0,,,12.0,,1017.8,
2023-09-14,15.6,7.0,21.0,0.0,,,11.3,,1017.4,
2023-09-15,16.6,7.3,21.8,0.0,,,9.9,,1017.3,
2023-09-16,17.8,8.6,22.6,0.0,,,10.9,,1017.0,
2023-09-17,16.9,7.6,22.8,0.0,,,13.3,,1016.5,
2023-09-18,16.7,6.5,22.2,0.0,,,12.8,,1015.2,
2023-09-19,15.1,7.9,22.5,0.0,,,9.5,,1014.4,
2023-09-20,19.5,10.3,24.4,0.0,,,7.8,,1014.8,
2023-09-21,22.4,11.1,26.4,0.0,,,7.6,,1015.4,
2023-09-22,22.6,13.2,28.5,0.0,,,8.0,,1016.8,
2023-09-23,22.7,13.4,27.8,0.0,,,8.1,,1016.4,
2023-09-24,22.0,12.7,27.6,0.0,,,9.6,,1014.0,
2023-09-25,20.3,12.1,27.4,0.0,,,10.5,,1013.8,
2023-09-26,19.8,9.8,24.4,0.0,,,9.5,,1013.7,
2023-09-27,21.3,10.9,26.1,0.0,,,8.8,,1014.6,
2023-09-28,19.8,12.3,27.4,0.2,,,11.2,,1015.5,
2023-09-29,21.5,14.6,25.3,0.5,,,11.3,,1015.4,
2023-09-30,20.9,12.6,24.8,0.0,,,6.9,,1013.5,
2023-10-01,15.4,12.3,18.8,9.4,,,7.5,,1011.8,
2023-10-02,12.9,11.3,16.3,1.0,,,10.3,,1014.9,
2023-10-03,13.4,7.7,16.5,14.5,,,12.9,,1019.8,
2023-10-04,12.1,5.4,17.2,0.0,,,8.6,,1023.0,
2023-10-05,14.0,6.1,19.4,0.0,,,8.0,,1022.9,
2023-10-06,15.1,6.9,20.0,0.0,,,7.7,,1020.1,
2023-10-07,15.0,6.0,20.0,0.0,,,10.5,,1020.7,
2023-10-08,17.2,8.4,23.1,0.0,,,8.9,,1017.9,
2023-10-09,16.2,10.1,20.2,0.0,,,10.8,,1017.0,
2023-10-10,14.7,7.7,19.8,0.0,,,8.5,,1017.0,
2023-10-11,13.1,6.6,17.6,0.0,,,12.4,,1020.3,
2023-10-12,9.9,3.7,16.2,0.0,,,8.5,,1023.1,
2023-10-13,15.2,6.5,21.6,0.0,,,6.9,,1021.2,
2023-10-14,16.0,7.9,21.1,0.0,,,7.4,,1017.8,
2023-10-15,12.6,7.7,16.1,0.0,,,11.6,,1013.3,
2023-10-16,15.3,7.7,19.9,0.0,,,11.2,,1012.9,
2023-10-17,14.1,7.0,18.9,0.0,,,8.2,,1017.2,
2023-10-18,15.5,8.2,19.5,0.3,,,13.1,,1013.5,
2023-10-19,11.8,7.7,15.8,8.4,,,7.8,,1017.4,
2023-10-20,15.5,8.0,20.3,0.0,,,9.6,,1018.5,
2023-10-21,17.5,11.2,22.6,0.0,,,7.6,,1020.8,
2023-10-22,18.3,9.9,23.2,0.0,,,7.3,,1021.0,
2023-10-23,18.7,11.0,23.5,0.0,,,6.3,,1019.5,
2023-10-24,18.8,12.1,23.0,0.0,,,8.0,,1017.6,
2023-10-25,20.8,12.9,25.1,0.0,,,14.2,,1015.8,
2023-10-26,19.6,15.3,24.0,0.0,,,16.8,,1015.1,
2023-10-27,19.4,12.2,24.6,0.0,,,12.5,,1014.0,
2023-10-28,19.6,13.7,24.4,0.0,,,14.6,,1014.0,
2023-10-29,18.4,12.2,22.7,0.0,,,9.7,,1016.8,
2023-10-30,17.4,10.7,22.5,0.0,,,7.8,,1019.2,
2023-10-31,18.6,11.8,22.9,0.0,,,8.1,,1018.9,
2023-11-01,16.3,12.4,19.2,0.0,,,11.7,,1017.5,
2023-11-02,17.2,11.1,21.1,0.0,,,15.4,,1014.6,
2023-11-03,16.2,9.1,19.9,0.0,,,15.9,,1014.4,
2023-11-04,18.7,10.9,23.9,0.0,,,11.1,,1014.9,
2023-11-05,19.2,11.7,24.1,0.0,,,16.9,,1014.4,
2023-11-06,14.5,9.9,20.8,0.0,,,14.3,,1016.5,
2023-11-07,14.9,8.4,18.5,0.0,,,7.7,,1021.8,
2023-11-08,14.8,7.6,20.7,0.0,,,7.8,,1020.1,
2023-11-09,14.8,9.5,19.5,0.0,,,9.5,,1016.6,
2023-11-10,13.1,5.5,17.2,0.0,,,8.8,,1019.7,
2023-11-11,17.0,10.5,21.8,0.0,,,16.3,,1017.7,
2023-11-12,17.5,13.0,21.1,0.0,,,19.6,,1016.2,
2023-11-13,13.1,6.2,20.8,0.0,,,16.6,,1015.7,
2023-11-14,10.1,5.8,11.8,0.8,,,9.2,,1016.0,
2023-11-15,10.3,4.4,16.8,1.0,,,9.6,,1016.2,
2023-11-16,11.0,4.8,16.6,0.0,,,19.6,,1014.1,
2023-11-17,8.2,3.0,11.8,7.1,,,8.5,,1019.4,
2023-11-18,12.9,5.7,16.1,0.0,,,25.8,,1006.8,
2023-11-19,2.1,0.5,4.5,11.7,,,19.3,,1006.8,
2023-11-20,1.1,-1.0,2.2,0.0,,,18.1,,1015.3,
2023-11-21,4.2,0.2,8.0,0.0,,,13.8,,1020.8,
2023-11-22,9.2,2.8,13.5,0.0,,,14.6,,1019.9,
2023-11-23,10.6,5.8,14.2,0.0,,,10.4,,1019.1,
2023-11-24,11.9,6.6,16.1,0.0,,,12.4,,1012.4,
2023-11-25,8.7,6.4,10.8,2.0,,,23.4,,1004.8,
2023-11-26,9.3,2.4,15.8,7.1,,,34.4,,997.8,
2023-11-27,-0.5,-3.6,1.8,3.0,1.0,,15.5,,1015.6,
2023-11-28,1.6,-4.8,5.0,0.0,,,11.2,,1021.2,
2023-11-29,7.5,2.2,10.3,0.0,,,19.3,,1017.0,
2023-11-30,10.4,6.6,12.8,0.0,,,15.1,,1019.6,
2023-12-01,11.8,7.5,16.1,0.0,,,10.6,,1021.6,
2023-12-02,11.3,5.4,16.3,0.0,,,9.8,,1020.2,
2023-12-03,12.1,8.3,18.1,0.0,,,11.5,,1019.1,
2023-12-04,11.1,4.3,14.4,0.0,,,10.4,,1018.5,
2023-12-05,8.8,3.6,13.1,0.0,,,8.3,,1017.3,
2023-12-06,9.8,4.6,12.5,0.0,,,8.8,,1012.4,
2023-12-07,8.5,6.2,11.7,0.3,,,11.0,,1014.6,
2023-12-08,8.0,5.8,10.4,0.0,,,19.2,,1011.9,
2023-12-09,5.9,2.3,9.2,13.2,,,19.9,,1008.9,
2023-12-10,4.7,1.0,8.1,4.1,,,10.9,,1019.1,
2023-12-11,6.8,4.3,9.8,0.0,,,13.4,,1016.2,
2023-12-12,7.4,2.5,11.3,0.3,,,6.8,,1015.2,
2023-12-13,3.9,-1.1,7.3,1.5,,,10.7,,1018.4,
2023-12-14,9.3,1.1,13.6,0.0,,,10.3,,1018.8,
2023-12-15,13.6,6.7,17.5,0.0,,,11.2,,1019.9,
2023-12-16,10.6,6.8,15.0,0.0,,,9.7,,1020.5,
2023-12-17,2.9,-2.4,6.1,4.4,,,12.5,,1029.3,
2023-12-18,-0.4,-4.9,2.9,1.3,,,7.2,,1033.5,
2023-12-19,2.2,-2.9,5.8,0.0,,,5.3,,1028.8,
2023-12-20,5.9,-0.7,9.8,0.0,,,8.4,,1022.0,
2023-12-21,6.3,2.9,9.8,0.0,,,23.3,,1012.2,
2023-12-22,6.5,3.7,8.6,0.5,,,20.8,,1003.6,
2023-12-23,5.1,2.2,7.1,6.4,,,21.6,,1006.0,
2023-12-24,6.4,3.5,8.6,0.0,,,27.3,,1013.0,
2023-12-25,8.4,2.9,11.7,0.0,,,17.3,,1020.6,
2023-12-26,10.2,4.1,14.4,0.0,,,9.4,,1023.3,
2023-12-27,8.6,0.7,12.5,0.0,,,9.6,,1022.6,
2023-12-28,5.1,1.1,8.7,0.0,,,7.2,,1028.0,
2023-12-29,5.3,0.1,9.8,0.0,,,6.9,,1026.5,
2023-12-30,6.9,1.5,11.0,0.0,,,6.4,,1022.8,
2023-12-31,5.7,2.0,9.2,0.0,,,6.6,,1022.1,
2024-01-01,6.1,1.0,9.9,0.0,,,6.7,,1021.6,
2024-01-02,7.8,5.1,11.0,0.3,,,11.7,,1018.6,
2024-01-03,7.4,5.2,10.5,1.0,,,13.9,,1017.3,
2024-01-04,9.0,6.1,11.2,0.0,,,16.2,,1013.8,
2024-01-05,6.2,0.9,8.6,3.8,,,18.6,,1017.0,
2024-01-06,7.4,-0.1,12.9,0.0,,,10.1,,1023.1,
2024-01-07,7.3,4.5,8.5,0.0,,,20.8,,1015.1,
2024-01-08,10.8,6.9,13.4,0.0,,,22.4,,1012.3,
2024-01-09,8.4,4.0,12.8,0.0,,,15.3,,1012.3,
2024-01-10,5.0,1.3,7.7,0.8,,,10.8,,1013.8,
2024-01-11,0.6,-0.8,1.6,0.5,1.0,,8.9,,1018.2,
2024-01-12,0.8,-3.0,3.2,0.0,,,11.6,,1012.3,
2024-01-13,-3.2,-6.3,-1.6,0.5,,,7.0,,1016.3,
2024-01-14,-2.1,-8.1,2.2,0.0,,,6.7,,1018.6,
2024-01-15,4.7,-3.7,8.2,0.0,,,14.4,,1017.7,
2024-01-16,7.3,4.5,9.3,1.0,,,25.7,,1015.5,
2024-01-17,6.2,4.3,8.2,7.6,,,9.7,,1018.8,
2024-01-18,8.2,3.9,11.6,0.5,,,12.8,,1019.7,
2024-01-19,10.3,5.9,13.4,0.0,,,17.1,,1016.7,
2024-01-20,9.7,5.8,14.3,0.3,,,13.4,,1017.4,
2024-01-21,4.9,-0.1,6.7,1.5,,,12.3,,1017.8,
2024-01-22,-2.7,-3.7,-1.6,25.4,3.0,,15.0,,1027.8,
2024-01-23,-3.4,-4.6,-2.2,0.0,2.0,,8.4,,1026.4,
2024-01-24,-3.7,-6.8,-0.9,0.0,1.0,,7.3,,1026.1,
2024-01-25,-1.1,-6.7,1.8,0.0,1.0,,10.0,,1020.1,
2024-01-26,-1.7,-2.7,-1.0,0.5,2.0,,9.6,,1016.7,
2024-01-27,-1.9,-4.1,0.6,3.3,7.0,,12.1,,1020.3,
2024-01-28,-1.5,-3.9,0.9,0.0,6.0,,7.6,,1023.8,
2024-01-29,-2.6,-3.8,-0.3,2.8,9.0,,11.4,,1026.2,
2024-01-30,-1.6,-6.7,1.3,0.0,7.0,,17.6,,1026.2,
2024-01-31,0.0,-5.9,4.5,0.0,4.0,,12.8,,1025.5,
2024-02-01,-2.7,-6.8,0.5,0.0,2.0,,8.4,,1025.8,
2024-02-02,0.7,-6.2,4.2,0.0,1.0,,6.1,,1021.4,
2024-02-03,1.3,-3.1,4.8,0.0,1.0,,7.2,,1021.8,
2024-02-04,2.6,-2.7,5.9,0.0,1.0,,10.5,,1021.3,
2024-02-05,3.6,0.6,6.4,0.0,1.0,,19.3,,1020.5,
2024-02-06,8.3,3.7,11.9,0.0,1.0,,22.2,,1021.4,
2024-02-07,11.6,5.1,16.0,0.0,,,16.6,,1019.2,
2024-02-08,9.1,3.7,12.9,0.0,,,15.2,,1017.8,
2024-02-09,7.9,4.3,11.3,0.0,,,11.4,,1016.9,
2024-02-10,8.8,2.6,13.8,0.0,,,11.0,,1019.1,
2024-02-11,10.2,4.4,14.8,0.0,,,14.4,,1020.5,
2024-02-12,10.7,4.9,15.3,0.0,,,20.9,,1017.2,
2024-02-13,10.7,6.1,15.3,0.0,,,26.4,,1011.3,
2024-02-14,6.6,3.6,8.9,3.3,,,18.4,,1007.2,
2024-02-15,7.7,2.4,11.7,1.3,,,9.2,,1010.4,
2024-02-16,5.9,1.0,9.1,0.3,,,10.0,,1014.4,
2024-02-17,5.0,2.6,6.8,0.0,,,8.5,,1020.2,
2024-02-18,3.2,-0.8,5.3,0.5,,,8.4,,1022.9,
2024-02-19,3.0,0.6,5.6,0.0,,,10.4,,1023.0,
2024-02-20,3.5,-2.6,7.2,0.0,,,7.6,,1022.4,
2024-02-21,6.1,-1.2,10.1,0.0,,,7.2,,1021.4,
2024-02-22,4.1,-0.2,6.6,1.0,,,10.2,,1021.7,
2024-02-23,5.4,-0.2,9.4,0.0,,,7.6,,1022.7,
2024-02-24,7.3,0.9,11.5,0.0,,,9.4,,1023.0,
2024-02-25,8.5,0.9,12.8,0.0,,,9.0,,1021.6,
2024-02-26,9.1,2.5,11.5,0.0,,,11.5,,1015.0,
2024-02-27,9.1,4.7,13.2,0.0,,,9.8,,1017.9,
