time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2025-01-15,3.9,2.1,6.1,1.0,,,2.8,9.3,1021.1,
2025-01-16,3.2,1.6,4.5,6.1,,,3.8,16.7,1028.7,
2025-01-17,1.6,-0.2,5.6,3.0,,,3.1,11.1,1035.4,
2025-01-18,1.4,-3.8,7.8,0.0,,,3.6,14.8,1030.9,
2025-01-19,3.8,-1.1,10.7,0.0,,,3.3,16.7,1026.0,
2025-01-20,2.7,-1.7,8.1,0.0,,,2.9,11.1,1025.6,
2025-01-21,3.8,-4.0,12.8,0.0,,,2.6,11.1,1024.3,
2025-01-22,6.0,3.4,10.1,2.4,,,2.2,11.1,1019.6,
2025-01-23,4.2,2.6,6.3,7.9,,,2.5,9.3,1020.4,
2025-01-24,5.7,2.5,11.2,8.6,,,3.0,11.1,1021.1,
2025-01-25,4.1,2.5,6.0,0.0,,,1.9,9.3,1020.3,
2025-01-26,5.4,3.9,11.1,3.3,,,2.4,7.4,1024.8,
2025-01-27,4.2,0.3,12.6,0.0,,,1.9,9.3,1024.2,
2025-01-28,5.2,-2.0,15.9,0.0,,,3.3,11.1,1022.4,
2025-01-29,6.1,-1.9,17.7,0.0,,,2.4,11.1,1023.7,
2025-01-30,5.8,-1.1,13.7,0.0,,,2.7,11.1,1025.6,
2025-01-31,6.3,0.7,14.4,0.0,,,2.8,11.1,1023.7,
2025-02-01,5.6,0.1,13.5,0.0,,,3.3,13.0,1026.2,
2025-02-02,5.4,3.4,11.9,0.0,,,2.6,11.1,1024.9,
2025-02-03,4.1,-1.3,13.3,0.0,,,3.9,13.0,1020.5,
2025-02-04,1.5,0.2,4.4,1.3,,,5.8,16.7,1023.1,
2025-02-05,-1.3,-2.8,0.8,0.5,1.0,,2.8,14.8,1023.2,
2025-02-06,-2.2,-3.6,0.8,6.1,7.0,,3.4,16.7,1026.0,
2025-02-07,-1.5,-3.8,0.4,0.5,5.0,,2.5,16.7,1031.0,
2025-02-08,-0.4,-1.9,1.6,0.8,5.0,,3.0,14.8,1030.7,
2025-02-09,-0.4,-1.6,1.3,0.0,,,3.0,14.8,1027.2,
2025-02-10,-0.9,-2.2,1.5,1.0,2.0,,3.2,13.0,1026.0,
2025-02-11,-1.1,-3.2,2.6,1.5,,,4.3,14.8,1027.2,
2025-02-12,-0.7,-3.7,3.6,0.3,1.0,,2.8,13.0,1026.9,
2025-02-13,-0.3,-1.8,2.2,1.0,1.0,,2.6,14.8,1026.0,
2025-02-14,1.7,-4.5,9.4,0.3,,,2.5,13.0,1023.2,
2025-02-15,5.7,1.9,11.5,0.0,,,3.0,13.0,1017.9,
2025-02-16,5.9,2.8,10.7,0.8,,,3.1,14.8,1015.6,
2025-02-17,3.8,1.6,10.5,1.8,,,3.2,13.0,1014.5,
2025-02-18,1.3,0.3,3.2,3.6,,,2.8,11.1,1018.1,
2025-02-19,-0.1,-2.2,4.5,5.1,,,5.8,20.4,1021.3,
2025-02-20,-3.6,-5.6,-0.8,4.3,4.0,,5.6,18.5,1028.0,
2025-02-21,-6.1,-9.9,-1.5,1.5,2.0,,3.7,18.5,1030.4,
2025-02-22,-6.3,-8.4,-0.6,6.1,10.0,,3.4,18.5,1031.5,
2025-02-23,-7.1,-11.7,-1.9,0.5,7.0,,4.1,13.0,1033.8,
2025-02-24,-6.1,-12.3,0.4,0.3,6.0,,3.5,11.1,1034.1,
2025-02-25,-2.7,-11.6,4.7,0.0,5.0,,4.6,14.8,1027.4,
2025-02-26,2.0,-2.2,8.1,0.0,3.0,,3.2,16.7,1023.7,
2025-02-27,4.1,-2.4,12.2,0.0,,,3.3,13.0,1024.2,
2025-02-28,5.9,2.8,12.6,0.0,,,4.3,11.1,1019.8,
2025-03-01,3.8,-0.6,11.5,0.0,,,4.1,13.0,1022.9,
2025-03-02,4.0,-2.9,13.2,0.0,,,3.8,14.8,1023.2,
2025-03-03,2.5,0.7,7.4,0.0,,,6.5,16.7,1021.9,
2025-03-04,1.9,-2.3,8.4,0.0,,,5.1,16.7,1024.3,
2025-03-05,3.4,-4.9,14.5,0.0,,,3.4,11.1,1027.4,
2025-03-06,5.8,-3.2,18.8,0.0,,,3.0,14.8,1028.5,
2025-03-07,6.8,-2.9,20.1,0.0,,,2.6,13.0,1023.7,
2025-03-08,8.3,-0.5,20.0,0.0,,,3.2,13.0,1014.7,
2025-03-09,8.6,0.4,20.9,0.0,,,4.4,14.8,1012.1,
2025-03-10,9.5,0.1,20.8,0.0,,,3.1,16.7,1016.1,
2025-03-11,11.4,0.8,22.7,0.0,,,3.7,18.5,1017.1,
2025-03-12,14.1,5.1,25.2,0.0,,,2.2,16.7,1015.8,
2025-03-13,15.6,6.0,23.0,0.0,,,1.6,14.8,1013.6,
2025-03-14,17.5,7.7,26.3,0.0,,,1.4,13.0,1016.1,
2025-03-15,15.7,5.3,26.9,0.0,,,1.5,14.8,1018.5,
2025-03-16,16.7,6.1,26.6,0.0,,,1.4,13.0,1015.6,
2025-03-17,14.6,9.3,23.4,0.0,,,2.9,25.9,1010.0,
2025-03-18,4.4,4.3,8.8,4.3,,,3.4,25.9,1013.4,
2025-03-19,-0.6,1.6,2.6,1.3,1.0,,2.7,27.8,1019.1,
2025-03-20,-0.7,-2.8,1.6,0.3,2.0,,3.7,27.8,1023.4,
2025-03-21,1.8,-1.5,6.2,0.5,,,5.3,18.5,1026.4,
2025-03-22,3.8,-2.7,12.5,0.0,,,3.7,14.8,1023.7,
2025-03-23,7.8,-3.2,17.3,0.0,,,2.9,14.8,1024.4,
2025-03-24,11.8,7.4,16.7,0.0,,,3.0,13.0,1024.6,
2025-03-25,14.4,9.7,21.6,0.0,,,3.5,14.8,1021.5,
2025-03-26,13.6,7.6,21.0,0.0,,,2.5,16.7,1017.1,
2025-03-27,15.9,7.3,24.2,0.0,,,3.0,14.8,1012.1,
2025-03-28,18.1,10.5,26.2,0.0,,,3.9,18.5,1004.3,
2025-03-29,11.9,9.0,17.8,3.0,,,5.3,18.5,1002.9,
2025-03-30,9.4,7.7,15.4,5.1,,,4.1,14.8,1006.8,
2025-03-31,11.3,6.7,17.9,1.0,,,4.2,16.7,1009.2,
2025-04-01,13.2,8.0,18.8,0.3,,,6.2,18.5,1008.8,
2025-04-02,10.3,8.4,16.0,0.0,,,3.5,16.7,1005.5,
2025-04-03,7.8,6.5,10.9,5.6,,,5.8,16.7,1014.1,
2025-04-04,7.8,2.8,13.8,0.0,,,3.6,13.0,1014.9,
2025-04-05,9.6,6.5,16.4,0.0,,,4.8,16.7,1007.2,
2025-04-06,9.1,4.2,16.9,0.0,,,4.9,20.4,1006.5,
2025-04-07,8.1,1.4,17.8,0.0,,,8.3,20.4,1009.0,
2025-04-08,2.4,0.6,4.5,2.3,,,4.0,18.5,1019.2,
2025-04-09,1.3,0.1,3.4,2.0,,,3.7,18.5,1017.1,
2025-04-10,3.8,-3.6,9.5,1.5,,,5.1,22.2,1015.7,
2025-04-11,-2.1,-4.5,0.9,5.3,5.0,,7.1,29.6,1012.8,
2025-04-12,-0.5,-4.6,1.9,11.7,15.0,,5.5,18.5,1014.7,
2025-04-13,2.4,-2.9,7.8,5.8,10.0,,4.5,18.5,1021.4,
2025-04-14,4.7,-1.6,12.6,0.0,,,2.9,22.2,1023.9,
2025-04-15,7.4,-1.3,17.2,0.0,,,3.9,20.4,1024.3,
2025-04-16,10.9,0.0,22.0,0.0,,,3.8,18.5,1024.6,
2025-04-17,13.3,3.0,24.5,0.0,,,3.4,14.8,1021.9,
2025-04-18,15.0,5.0,27.0,0.0,,,3.8,14.8,1014.6,
2025-04-19,13.2,7.3,22.2,0.5,,,4.5,18.5,1009.7,
2025-04-20,11.9,5.7,20.1,0.0,,,5.7,22.2,1011.3,
2025-04-21,13.6,4.0,23.3,0.0,,,4.5,20.4,1011.8,
2025-04-22,14.6,6.2,24.4,0.0,,,4.0,18.5,1011.5,
2025-04-23,14.4,8.0,24.0,5.5,,,4.2,18.5,1009.8,
2025-04-24,10.2,5.3,22.2,1.0,,,3.4,13.0,1006.1,
2025-04-25,9.6,5.9,16.6,19.1,,,6.5,14.8,1006.9,
2025-04-26,11.2,2.8,20.8,0.0,,,4.3,18.5,1009.9,
2025-04-27,9.6,5.3,17.2,9.9,,,4.0,20.4,1016.9,
2025-04-28,8.3,5.9,13.8,0.0,,,4.9,22.2,1022.1,
2025-04-29,8.3,3.8,15.0,0.0,,,5.9,20.4,1018.7,
2025-04-30,9.0,4.5,15.7,0.0,,,5.1,20.4,1015.8,
2025-05-01,9.1,4.7,15.8,2.3,,,3.0,14.8,1011.1,
2025-05-02,8.3,7.1,10.1,1.8,,,2.8,16.7,1014.4,
2025-05-03,10.9,7.1,18.6,1.0,,,4.5,18.5,1016.2,
2025-05-04,11.9,2.6,22.2,0.0,,,4.2,18.5,1012.4,
2025-05-05,14.2,2.1,24.7,0.0,,,3.8,18.5,1010.6,
2025-05-06,16.9,8.3,25.2,0.0,,,3.5,18.5,1012.2,
2025-05-07,16.9,10.4,26.3,3.0,,,3.2,22.2,1012.5,
2025-05-08,17.7,9.8,27.6,0.0,,,3.0,20.4,1010.2,
2025-05-09,18.3,10.1,27.4,0.0,,,4.5,24.1,1011.0,
2025-05-10,14.4,10.6,24.7,10.7,,,4.6,20.4,1012.1,
2025-05-11,10.7,7.8,16.3,14.2,,,4.0,20.4,1013.0,
2025-05-12,12.4,9.4,17.2,0.0,,,4.8,24.1,1009.4,
2025-05-13,8.2,3.0,13.7,0.0,,,5.1,24.1,1011.8,
2025-05-14,7.5,1.7,13.7,0.0,,,4.2,25.9,1014.6,
2025-05-15,10.4,0.0,20.6,0.0,,,3.8,16.7,1015.5,
2025-05-16,14.7,4.3,23.3,0.0,,,3.6,18.5,1011.5,
2025-05-17,18.6,13.8,26.1,0.0,,,8.1,27.8,1006.6,
2025-05-18,12.3,8.9,18.9,6.4,,,6.1,24.1,1015.0,
2025-05-19,11.3,2.5,22.9,0.3,,,3.2,20.4,1018.3,
2025-05-20,12.3,5.6,18.7,0.0,,,5.8,25.9,1016.7,
2025-05-21,14.7,3.9,23.9,0.0,,,4.2,18.5,1018.2,
2025-05-22,18.2,7.3,27.9,0.0,,,4.0,18.5,1014.0,
2025-05-23,19.6,10.8,29.6,1.5,,,4.0,20.4,1009.9,
2025-05-24,20.3,11.1,29.8,0.0,,,4.1,18.5,1010.3,
2025-05-25,21.4,12.2,33.5,0.5,,,4.4,20.4,1008.3,
2025-05-26,16.4,11.6,25.0,12.4,,,5.8,18.5,1006.6,
2025-05-27,13.9,10.4,19.4,18.8,,,6.5,25.9,1010.5,
2025-05-28,15.4,8.2,22.9,0.0,,,5.0,20.4,1010.7,
2025-05-29,13.6,8.6,22.6,5.1,,,4.2,20.4,1009.1,
2025-05-30,14.5,10.8,20.9,0.0,,,3.3,22.2,1010.4,
2025-05-31,14.2,10.5,19.4,5.1,,,3.2,20.4,1014.0,
2025-06-01,13.9,11.4,19.4,8.1,,,3.7,22.2,1015.0,
2025-06-02,15.2,8.4,22.7,0.0,,,4.0,20.4,1018.2,
2025-06-03,17.3,9.3,25.7,0.0,,,4.5,22.2,1018.2,
2025-06-04,18.8,9.4,27.8,0.0,,,4.2,24.1,1017.2,
2025-06-05,20.1,9.8,30.1,0.0,,,4.3,24.1,1016.8,
2025-06-06,20.4,11.7,29.8,0.0,,,4.8,24.1,1014.6,
2025-06-07,20.7,11.9,30.0,0.0,,,3.6,24.1,1013.9,
2025-06-08,18.7,12.4,29.0,0.0,,,4.2,25.9,1011.8,
2025-06-09,20.4,13.5,31.3,0.0,,,4.2,25.9,1011.6,
2025-06-10,20.3,13.3,28.7,0.0,,,4.7,29.6,1014.0,
2025-06-11,21.9,15.9,28.9,0.0,,,5.2,24.1,1010.9,
2025-06-12,21.7,16.0,28.7,0.0,,,4.5,25.9,1012.3,
2025-06-13,18.1,13.7,25.7,0.0,,,5.3,27.8,1014.7,
2025-06-14,16.1,8.4,22.6,0.0,,,4.0,29.6,1015.8,
2025-06-15,15.0,8.7,21.5,0.1,,,4.2,24.1,1015.7,
2025-06-16,15.4,7.5,22.2,0.0,,,4.5,22.2,1015.3,
2025-06-17,17.2,7.7,25.8,0.0,,,3.7,24.1,1016.1,
2025-06-18,18.9,8.9,27.8,0.0,,,4.0,25.9,1017.2,
2025-06-19,19.6,10.7,28.4,0.0,,,4.7,22.2,1015.3,
2025-06-20,20.5,10.7,29.6,0.0,,,5.5,25.9,1012.0,
2025-06-21,17.0,12.2,22.8,0.0,,,5.0,29.6,1014.6,
2025-06-22,15.4,7.5,23.3,0.0,,,4.2,27.8,1017.3,
2025-06-23,17.6,6.9,26.9,0.0,,,4.2,22.2,1015.7,
2025-06-24,19.6,7.9,30.3,0.0,,,4.5,20.4,1013.4,
2025-06-25,21.4,9.3,33.1,0.0,,,3.7,24.1,1012.3,
2025-06-26,22.7,11.2,33.3,0.0,,,3.8,25.9,1011.8,
2025-06-27,22.2,13.1,32.6,0.0,,,4.3,29.6,1012.5,
2025-06-28,20.1,9.3,29.7,0.0,,,5.0,31.5,1009.5,
2025-06-29,15.4,11.9,20.9,3.0,,,3.4,27.8,1011.5,
2025-06-30,17.0,8.2,23.7,1.5,,,3.0,22.2,1013.1,
2025-07-01,18.8,11.5,26.9,0.0,,,2.7,25.9,1011.9,
2025-07-02,17.5,12.6,24.1,5.1,,,4.5,24.1,1013.9,
2025-07-03,17.5,8.8,25.6,0.0,,,4.8,25.9,1016.4,
2025-07-04,17.8,9.0,25.5,0.0,,,4.5,25.9,1016.9,
2025-07-05,20.1,9.5,29.5,0.0,,,4.1,24.1,1015.4,
2025-07-06,21.5,12.3,33.1,0.0,,,3.5,22.2,1012.8,
2025-07-07,23.1,13.8,34.7,0.0,,,3.9,20.4,1008.0,
2025-07-08,23.9,14.3,34.5,0.0,,,5.5,24.1,1005.2,
2025-07-09,24.7,12.3,36.0,0.0,,,4.8,22.2,1004.2,
2025-07-10,21.6,15.3,27.7,0.0,,,6.5,31.5,1005.0,
2025-07-11,20.9,18.5,25.9,0.0,,,5.4,29.6,1007.8,
2025-07-12,21.0,15.7,27.5,0.0,,,4.9,27.8,1011.4,
2025-07-13,22.8,17.1,30.0,0.0,,,4.5,29.6,1013.8,
2025-07-14,22.9,14.5,31.0,0.0,,,5.3,27.8,1011.7,
2025-07-15,23.1,14.8,31.8,0.0,,,5.6,25.9,1006.2,
2025-07-16,23.4,16.3,32.0,0.0,,,5.2,22.2,1005.1,
2025-07-17,24.3,14.9,33.6,0.0,,,4.8,18.5,1006.6,
2025-07-18,21.4,17.0,28.0,0.5,,,3.5,20.4,1008.7,
2025-07-19,22.8,18.5,30.7,6.1,,,5.6,24.1,1008.7,
2025-07-20,21.9,14.7,30.6,0.0,,,5.8,25.9,1008.2,
2025-07-21,21.3,11.1,30.7,0.0,,,5.1,24.1,1008.7,
2025-07-22,23.2,11.1,34.5,0.0,,,4.4,22.2,1009.2,
2025-07-23,25.2,12.5,36.8,0.0,,,4.3,25.9,1008.1,
2025-07-24,25.7,15.5,36.9,0.0,,,4.1,31.5,1007.1,
2025-07-25,24.4,15.7,34.5,0.0,,,4.0,31.5,1008.2,
2025-07-26,24.6,12.8,35.1,0.0,,,4.2,29.6,1009.4,
2025-07-27,28.6,14.3,39.7,0.0,,,3.2,18.5,1003.0,
2025-07-28,27.2,16.9,37.4,0.0,,,4.6,24.1,999.1,
2025-07-29,28.6,17.7,36.4,0.0,,,6.3,27.8,999.7,
2025-07-30,25.7,17.9,34.7,0.0,,,6.1,31.5,1004.9,
2025-07-31,23.4,21.3,28.2,0.0,,,5.9,29.6,1006.5,
2025-08-01,21.5,19.0,27.4,0.0,,,4.9,31.5,1006.4,
2025-08-02,22.6,19.0,29.2,10.7,,,4.5,24.1,1006.1,
2025-08-03,21.4,18.2,27.6,5.1,,,4.5,20.4,1008.8,
2025-08-04,22.9,14.9,31.9,0.0,,,3.9,20.4,1010.9,
2025-08-05,24.1,16.8,32.4,0.0,,,4.3,24.1,1010.5,
2025-08-06,26.4,18.6,37.0,0.0,,,3.5,25.9,1007.7,
2025-08-07,23.7,16.8,31.9,0.0,,,6.8,33.3,1011.1,
2025-08-08,23.6,17.6,31.8,1.2,,,4.6,29.6,1013.7,
2025-08-09,23.2,17.6,31.8,0.0,,,4.8,27.8,1016.4,
2025-08-10,23.3,15.2,33.2,0.0,,,5.3,27.8,1016.2,
2025-08-11,22.4,12.2,32.5,0.0,,,4.4,25.9,1013.9,
2025-08-12,20.9,11.5,30.5,0.0,,,4.9,27.8,1015.7,
2025-08-13,23.1,15.5,34.1,0.0,,,4.4,22.2,1015.0,
2025-08-14,23.8,15.0,35.1,0.0,,,3.8,25.9,1012.7,
2025-08-15,22.5,16.5,32.0,0.0,,,4.1,31.5,1010.2,
2025-08-16,20.3,12.0,30.1,0.0,,,5.0,27.8,1009.3,
2025-08-17,22.4,12.3,34.7,0.0,,,4.7,20.4,1005.7,
2025-08-18,21.5,15.0,28.4,0.0,,,4.9,25.9,1007.2,
2025-08-19,21.6,16.7,28.6,0.0,,,5.7,29.6,1009.1,
2025-08-20,19.4,14.5,26.1,0.0,,,5.5,25.9,1008.9,
2025-08-21,20.4,13.4,29.3,0.0,,,5.2,22.2,1011.0,
2025-08-22,23.3,12.2,35.7,0.0,,,3.7,18.5,1007.5,
2025-08-23,22.7,13.9,31.6,0.0,,,5.2,25.9,1006.1,
2025-08-24,21.6,17.5,26.5,0.9,,,4.8,29.6,1009.4,
2025-08-25,19.5,14.4,25.7,0.0,,,4.5,27.8,1013.4,
2025-08-26,18.3,10.7,26.7,0.0,,,4.9,25.9,1013.9,
2025-08-27,19.5,11.1,29.3,0.0,,,4.2,25.9,1013.1,
2025-08-28,19.3,11.6,29.8,0.0,,,3.7,25.9,1013.4,
2025-08-29,20.6,11.2,31.2,0.0,,,3.9,24.1,1011.2,
2025-08-30,22.3,12.8,33.0,0.0,,,5.7,22.2,1009.0,
2025-08-31,24.0,13.8,34.2,0.0,,,3.2,18.5,1008.4,
2025-09-01,22.4,16.1,29.8,0.0,,,5.2,25.9,1008.0,
2025-09-02,20.7,12.5,28.8,0.0,,,3.3,25.9,1008.8,
2025-09-03,19.3,11.7,25.8,0.0,,,4.3,24.1,1010.6,
2025-09-04,20.3,11.7,30.0,0.0,,,4.0,20.4,1009.8,
2025-09-05,21.6,13.7,30.3,0.0,,,3.8,22.2,1009.8,
2025-09-06,18.7,15.6,23.3,5.8,,,4.5,24.1,1012.0,
2025-09-07,17.7,15.2,21.4,6.4,,,4.6,20.4,1013.2,
2025-09-08,17.6,14.5,21.6,0.1,,,3.5,18.5,1011.9,
2025-09-09,17.1,9.8,24.5,0.0,,,3.5,18.5,1013.7,
2025-09-10,17.3,8.8,26.2,0.0,,,4.1,18.5,1016.3,
2025-09-11,18.3,9.9,26.1,0.0,,,4.7,18.5,1015.2,
2025-09-12,19.4,13.1,29.8,1.7,,,4.2,20.4,1014.4,
2025-09-13,19.1,13.3,26.0,1.2,,,3.1,20.4,1017.1,
2025-09-14,19.3,14.6,27.3,0.0,,,4.2,18.5,1015.8,
2025-09-15,17.1,12.9,23.2,0.0,,,3.7,20.4,1014.7,
2025-09-16,18.4,13.2,24.8,0.0,,,4.8,20.4,1016.1,
2025-09-17,16.6,8.0,28.7,0.0,,,4.6,14.8,1013.4,
2025-09-18,13.5,10.4,15.4,17.5,,,3.0,20.4,1017.0,
2025-09-19,13.0,10.2,18.6,3.3,,,4.0,20.4,1022.6,
2025-09-20,13.8,8.1,21.1,0.0,,,4.1,20.4,1023.9,
2025-09-21,14.2,6.7,23.9,0.0,,,3.3,16.7,1021.4,
2025-09-22,16.4,8.4,27.7,0.0,,,2.9,9.3,1017.4,
2025-09-23,17.4,7.6,29.3,0.0,,,2.4,11.1,1015.6,
2025-09-24,17.2,8.6,26.9,0.0,,,3.1,14.8,1013.8,
2025-09-25,18.6,15.8,23.3,0.6,,,3.8,20.4,1013.7,
2025-09-26,15.8,10.8,22.1,0.0,,,4.8,20.4,1018.2,
2025-09-27,13.8,12.2,17.0,0.0,,,4.7,20.4,1018.6,
2025-09-28,13.6,11.5,18.2,0.0,,,3.6,14.8,1015.3,
2025-09-29,11.9,10.6,14.0,5.4,,,2.4,13.0,1013.8,
2025-09-30,11.9,10.0,15.7,0.0,,,3.0,14.8,1017.5,
2025-10-01,11.1,8.0,16.0,0.0,,,2.7,18.5,1018.7,
2025-10-02,11.9,7.6,18.1,0.0,,,2.4,22.2,1017.0,
2025-10-03,14.5,8.0,24.0,0.0,,,2.4,20.4,1013.0,
2025-10-04,14.6,9.5,22.3,0.0,,,2.7,25.9,1013.8,
2025-10-05,13.8,8.7,20.8,0.0,,,2.2,25.9,1017.8,
